QUESTION	Q_UNDERGOER	Q_ENABLER	Q_TRIGGER	Q_RESULT	Q_UNDERSPECIFIED	ANSWER_CHOICE	ANSWER_SENTENCE	A_UNDERGOER	A_ENABLER	A_TRIGGER	A_RESULT	A_UNDERSPECIFIED	UNDERGOER_SCORE	ENABLER_SCORE	TRIGGER_SCORE	RESULT_SCORE	UNDERSPECIFIED_SCORE	CORRECT_ANSWER
What is the force that slows down moving things? 	None	None	force	None	None	friction	Friction is a force that provides resistance whenever two surfaces are in contact.	surfaces	force	resistance	None	None	nan	nan	0.814215949684	nan	nan	friction
What is the force that slows down moving things? 	None	None	force	None	None	friction	The box pushed across the floor will eventually stop because of the force, or friction, the floor has on the box.	box	force	friction	stop	None	nan	nan	0	nan	nan	friction
What is the force that slows down moving things? 	None	None	force	None	None	friction	Friction is also the force exerted by brakes on a bicycle or car in order to stop.	bicycle car	brakes	force exerted	stop	None	nan	nan	1.0	nan	nan	friction
What is the force that slows down moving things? 	None	None	force	None	None	friction	When two objects slide over one another friction can occur.	objects	None	slide over one another	None	None	nan	nan	0	nan	nan	friction
What is the force that slows down moving things? 	None	None	force	None	None	friction	Friction is the force resisting the relative motion of solid surfaces, fluid layers, and material elements sliding against each other.	solid surfaces fluid layers material elements	force	resisting | sliding against each other	None	None	nan	nan	0	nan	nan	friction
Light can <span class="blank"> </span>off surfaces that it strikes. 	None	None	None	None	off surfaces that it strikes	motion	Energy: energy an object has when it is in motion.	object	None	motion	None	energy	nan	nan	nan	nan	0	reflect
Light can <span class="blank"> </span>off surfaces that it strikes. 	None	None	None	None	off surfaces that it strikes	motion	The kinetic energy of an object is the energy it has because of its motion.	object	None	motion	None	Kinetic energy	nan	nan	nan	nan	0	reflect
Light can <span class="blank"> </span>off surfaces that it strikes. 	None	None	None	None	off surfaces that it strikes	motion	A change of position with respect to time.	None	None	change of position	None		nan	nan	nan	nan	0	reflect
Light can <span class="blank"> </span>off surfaces that it strikes. 	None	None	None	None	off surfaces that it strikes	motion	The act of moving from place to place.	None	None	act of moving	None		nan	nan	nan	nan	0	reflect
Light can <span class="blank"> </span>off surfaces that it strikes. 	None	None	None	None	off surfaces that it strikes	motion	The act or process of changing position or place.	None	None	changing position	None		nan	nan	nan	nan	0	reflect
Light can <span class="blank"> </span>off surfaces that it strikes. 	None	None	None	None	off surfaces that it strikes	reflect	Only the part of the moon that is reflecting the light from the Sun is changing.	light from the Sun	moon	reflecting	None		nan	nan	nan	nan	0	reflect
Light can <span class="blank"> </span>off surfaces that it strikes. 	None	None	None	None	off surfaces that it strikes	reflect	If light or sound 'reflects' off something, it hits it and goes in a different direction.	something	light sound	reflects	goes in a different direction		nan	nan	nan	nan	0	reflect
Light can <span class="blank"> </span>off surfaces that it strikes. 	None	None	None	None	off surfaces that it strikes	reflect	To cause to return or to throw off after striking or falling on any surface, and in accordance with certain physical laws	None	surface	striking | falling	return throw off		nan	nan	nan	nan	0	reflect
Light can <span class="blank"> </span>off surfaces that it strikes. 	None	None	None	None	off surfaces that it strikes	reflect	To throw or bend back (light, for example) from a surface	light	None	throw | bend back	None		nan	nan	nan	nan	0	reflect
Light can <span class="blank"> </span>off surfaces that it strikes. 	None	None	None	None	off surfaces that it strikes	reflect	When light interacts with matter, some of the light is transmitted, some is reflected, and some is absorbed.	light	matter	reflected	None		nan	nan	nan	nan	0	reflect
Your respiratory system helps you <span class="blank"> </span>. 	None	None	None	None	None	breathe	Plants need energy to give oxygen for us to breathe and animals need energy to search for more foods.	us	None	breathe	None	oxygen	nan	nan	nan	nan	nan	breathe
Your respiratory system helps you <span class="blank"> </span>. 	None	None	None	None	None	breathe	All animals and plants need oxygen to breathe.	animals plants	None	breathe	None	oxygen	nan	nan	nan	nan	nan	breathe
Your respiratory system helps you <span class="blank"> </span>. 	None	None	None	None	None	breathe	Animals breathe in oxygen and use it to extract energy from food.	Animals	None	breathe in oxygen	None	use it to extract energy from food	nan	nan	nan	nan	nan	breathe
Your respiratory system helps you <span class="blank"> </span>. 	None	None	None	None	None	breathe	All the plants around you are breathing and releasing water, too.	plants	None	breathing	None	None	nan	nan	nan	nan	nan	breathe
Your respiratory system helps you <span class="blank"> </span>. 	None	None	None	None	None	breathe	Animals take in air by breathing.	Animals	None	take in air  | breathing	None	None	nan	nan	nan	nan	nan	breathe
Your respiratory system helps you <span class="blank"> </span>. 	None	None	None	None	None	breathe	Humans inhale (breathe in) oxygen and exhale (breathe out) carbon dioxide.	Humans	None	inhale | breathe	carbon dioxide	oxygen	nan	nan	nan	nan	nan	breathe
Your respiratory system helps you <span class="blank"> </span>. 	None	None	None	None	None	breathe	Breathing is the process that moves air in and out of the lungs	None	lungs	process | moves air in and out	None	None	nan	nan	nan	nan	nan	breathe
Your respiratory system helps you <span class="blank"> </span>. 	None	None	None	None	None	breathe	The process of respiration, during which air is inhaled into the lungs through the mouth or nose due to muscle contraction and then exhaled due to muscle relaxation.	mouth nose	muscle contraction relaxation	process of respiration | inhaled | exhaled	None	None	nan	nan	nan	nan	nan	breathe
Your respiratory system helps you <span class="blank"> </span>. 	None	None	None	None	None	breathe	A fish breathes by taking water into its mouth and forcing it out through the gill passages	fish	None	breathes | taking | forcing it out	None	None	nan	nan	nan	nan	nan	breathe
Your respiratory system helps you <span class="blank"> </span>. 	None	None	None	None	None	move	Nutrients move through a plant by the movement of water.	None	None	None	None	None	nan	nan	nan	nan	nan	breathe
Your respiratory system helps you <span class="blank"> </span>. 	None	None	None	None	None	move	Earths water is always moving and the water cycle describes the water on, above or below the surface of earth.	water	None	moving | water cycle	None	None	nan	nan	nan	nan	nan	breathe
Your respiratory system helps you <span class="blank"> </span>. 	None	None	None	None	None	move	Anything that is moving has energy, and the more it’s moving, the more energy it has.	None	None	moving	None	None	nan	nan	nan	nan	nan	breathe
Your respiratory system helps you <span class="blank"> </span>. 	None	None	None	None	None	move	The locomotion system is responsible for movement.	None	None	movement	None	None	nan	nan	nan	nan	nan	breathe
Your respiratory system helps you <span class="blank"> </span>. 	None	None	None	None	None	move	an act of changing physical location or position or of having this changed.	None	None	changing physical location	None	None	nan	nan	nan	nan	nan	breathe
Your respiratory system helps you <span class="blank"> </span>. 	None	None	None	None	None	move	movement of sand along a beach by wave action	None	wave action	movement of sand	sand along beach	None	nan	nan	nan	nan	nan	breathe
Your respiratory system helps you <span class="blank"> </span>. 	None	None	None	None	None	digest food	(food for them) And animals eat meat or plants and digest it to get energy.	animals	eat meat or plants	digest	get energy	None	nan	nan	nan	nan	nan	breathe
Your respiratory system helps you <span class="blank"> </span>. 	None	None	None	None	None	digest food	The digestive system breaks down the food so our body can use it.	our body	breaks down the food	digestive system	can use it	None	nan	nan	nan	nan	nan	breathe
Your respiratory system helps you <span class="blank"> </span>. 	None	None	None	None	None	digest food	Animal proteins are much more digestible than those of plant sources.	Animal proteins	None	digestible	None	None	nan	nan	nan	nan	nan	breathe
Your respiratory system helps you <span class="blank"> </span>. 	None	None	None	None	None	digest food	process of breaking down food into nutrients that can be absorbed by the blood	food	None	breaking down	nutrients	None	nan	nan	nan	nan	nan	breathe
Your respiratory system helps you <span class="blank"> </span>. 	None	None	None	None	None	digest food	the breaking down of food into molecules small enough for the body to absorb.	food	None	breaking down	molecules	None	nan	nan	nan	nan	nan	breathe
The process by which molten material adds new oceanic crust to the ocean floor 	None	None	process	None	None	seafloor spreading theory	Seafloor spreading is a process that occurs at mid-ocean ridges, where new oceanic crust is formed through volcanic activity and then gradually moves away from the ridge.	None	None	seafloor spreading | process	new formed	at mid-ocean ridges	nan	nan	1.0	nan	nan	seafloor spreading theory
The process by which molten material adds new oceanic crust to the ocean floor 	None	None	process	None	None	continental drift theory	Continental drift is the movement of the Earth's continents relative to each other, thus appearing to "drift" across the ocean bed.	None	None	continental drift | movement	None	None	nan	nan	1.0	nan	nan	seafloor spreading theory
The process by which molten material adds new oceanic crust to the ocean floor 	None	None	process	None	None	continental drift theory	Subduction is the main geologic force behind continental drift.	None	None	continental drift	None	None	nan	nan	1.0	nan	nan	seafloor spreading theory
The process by which molten material adds new oceanic crust to the ocean floor 	None	None	process	None	None	continental drift theory	the lateral movement of continents resulting from the motion of crustal plates.	None	None	lateral movement	from of crustal	None	nan	nan	0.00390625	nan	nan	seafloor spreading theory
The process by which molten material adds new oceanic crust to the ocean floor 	None	None	process	None	None	continental drift theory	The movement, formation, or re-formation of continents described by the theory of plate tectonics.	None	None	movement | formation | re-formation	None	None	nan	nan	0.00390625	nan	nan	seafloor spreading theory
The process by which molten material adds new oceanic crust to the ocean floor 	None	None	process	None	None	continental drift theory	the theory that the earth's continents move gradually over the surface of the planet on a substratum of magma.	earth	None	move gradually	None	None	nan	nan	0.00564067328906	nan	nan	seafloor spreading theory
What is it called when two different organisms form a relationship where they are dependent upon each other? 	organisms	None	form	relationship dependent	None	photosynthesis	Plants use light energy to drive photosynthesis, and animals use light energy to see.	Plants	light energy	to drive photosynthesis		None	0.03515625	nan	0	0	nan	symbiosis
What is it called when two different organisms form a relationship where they are dependent upon each other? 	organisms	None	form	relationship dependent	None	photosynthesis	Plants get their energy from the sun via photosynthesis.	Plants	None	photosynthesis	energy	None	0.03515625	nan	0	0	nan	symbiosis
What is it called when two different organisms form a relationship where they are dependent upon each other? 	organisms	None	form	relationship dependent	None	photosynthesis	The sun also gives energy to plants with photosynthesis.	plants	sun	photosynthesis	energy	None	0.03515625	nan	0	0	nan	symbiosis
What is it called when two different organisms form a relationship where they are dependent upon each other? 	organisms	None	form	relationship dependent	None	photosynthesis	A plant does photosynthesis whenever it can.	A plant	None	does photosynthesis		whenever it can.	0.03515625	nan	0	0	nan	symbiosis
What is it called when two different organisms form a relationship where they are dependent upon each other? 	organisms	None	form	relationship dependent	None	photosynthesis	Plants get their energy to grow through a process called photosynthesis.	Plants	None	photosynthesis	get their energy to grow	None	0.03515625	nan	0	0	nan	symbiosis
What is it called when two different organisms form a relationship where they are dependent upon each other? 	organisms	None	form	relationship dependent	None	symbiosis	A close, prolonged association between two or more organisms of different species, regardless of benefit to the members.	organisms different species members	None	prolonged association		None	1.0	nan	0	0	nan	symbiosis
What is it called when two different organisms form a relationship where they are dependent upon each other? 	organisms	None	form	relationship dependent	None	symbiosis	An ecological relationship between organisms of two different species that live together in direct and intimate contact.	organisms species	None	ecological relationship	different	None	1.0	nan	0	0	nan	symbiosis
What is it called when two different organisms form a relationship where they are dependent upon each other? 	organisms	None	form	relationship dependent	None	symbiosis	close relationship between organisms of different species in which at least one of the organisms benefits from the relationship	organisms species	None	close relationship		None	1.0	nan	0	0	nan	symbiosis
What is it called when two different organisms form a relationship where they are dependent upon each other? 	organisms	None	form	relationship dependent	None	symbiosis	Symbiosis is close and often long-term interaction between different biological species	biological species	None	symbiosis | interaction		None	0	nan	0	0	nan	symbiosis
What is it called when two different organisms form a relationship where they are dependent upon each other? 	organisms	None	form	relationship dependent	None	symbiosis	the relation between two different species of organisms that are interdependent; each gains benefits from the other	species organisms	None	relation	different	None	1.0	nan	0.0317940365484	0	nan	symbiosis
When plants use stored sugar for energy, they go through a process called 	plants	energy	process | use stored sugar for energy	None	None	perspiration	animals use the perspiration of water to cool down their bodies.	animals water		perspiration	None	None	0	0	0.00332293951022	nan	nan	respiration
When plants use stored sugar for energy, they go through a process called 	plants	energy	process | use stored sugar for energy	None	None	perspiration	Spicy (hot to the taste) food increases perspiration which cools the body as it evaporates.			perspiration	None	None	0	0	0.00332293951022	nan	nan	respiration
When plants use stored sugar for energy, they go through a process called 	plants	energy	process | use stored sugar for energy	None	None	perspiration	Antiperspirants stop the body from sweating.			Antiperspirants	the	None	0	0	0	nan	nan	respiration
When plants use stored sugar for energy, they go through a process called 	plants	energy	process | use stored sugar for energy	None	None	perspiration	Other factors in urinary system function include fluid lost through perspiring and breathing.			perspiring	lost	None	0	0	0	nan	nan	respiration
When plants use stored sugar for energy, they go through a process called 	plants	energy	process | use stored sugar for energy	None	None	perspiration	Perspiration is the production of a fluid consisting primarily of water as well as various dissolved solids (chiefly chlorides), that is excreted by the sweat glands in the skin of mammals	water	glands	perspiration	solids	None	0	0	0.00332293951022	nan	nan	respiration
When plants use stored sugar for energy, they go through a process called 	plants	energy	process | use stored sugar for energy	None	None	photosynthesis	Plants use light energy to drive photosynthesis, and animals use light energy to see.	Plants	light energy	to drive photosynthesis	None	None	1.0	1.0	0.162824036001	nan	nan	respiration
When plants use stored sugar for energy, they go through a process called 	plants	energy	process | use stored sugar for energy	None	None	photosynthesis	Plants get their energy from the sun via photosynthesis.	Plants		photosynthesis	energy	None	1.0	0	0.162824036001	nan	nan	respiration
When plants use stored sugar for energy, they go through a process called 	plants	energy	process | use stored sugar for energy	None	None	photosynthesis	The sun also gives energy to plants with photosynthesis.	plants	sun	photosynthesis	energy	None	1.0	0.0123456790123	0.162824036001	nan	nan	respiration
When plants use stored sugar for energy, they go through a process called 	plants	energy	process | use stored sugar for energy	None	None	photosynthesis	A plant does photosynthesis whenever it can.	A plant		does photosynthesis	None	whenever it can.	1.0	0	0.162824036001	nan	nan	respiration
When plants use stored sugar for energy, they go through a process called 	plants	energy	process | use stored sugar for energy	None	None	photosynthesis	Plants get their energy to grow through a process called photosynthesis.	Plants		photosynthesis	get their energy to grow	None	1.0	0	0.162824036001	nan	nan	respiration
When plants use stored sugar for energy, they go through a process called 	plants	energy	process | use stored sugar for energy	None	None	respiration	Both animals and plants then release the energy from food by using the process of respiration.	Both animals and plants		process of respiration	release the energy from food	None	1.0	0	0.268621463853	nan	nan	respiration
When plants use stored sugar for energy, they go through a process called 	plants	energy	process | use stored sugar for energy	None	None	respiration	Water vapor is a by-product of respiration in plants and animals.	plants and animals		respiration	Water vapor	None	1.0	0	0.162824036001	nan	nan	respiration
When plants use stored sugar for energy, they go through a process called 	plants	energy	process | use stored sugar for energy	None	None	respiration	Water vapor and respiration or breathing Water vapor is a by-product of respiration in plants and animals.	plants and animals		respiration	Water vapor	None	1.0	0	0.162824036001	nan	nan	respiration
When plants use stored sugar for energy, they go through a process called 	plants	energy	process | use stored sugar for energy	None	None	respiration	All plants and animals on earth engage in a process called respiration.	All plants and animals		process | respiration	None	None	1.0	0	0.327924399793	nan	nan	respiration
When plants use stored sugar for energy, they go through a process called 	plants	energy	process | use stored sugar for energy	None	None	respiration	respiration is another process which is carried out by all living organisms animals or plants.	all living organisms animals or plants		process | respiration	None	None	1.0	0	0.327924399793	nan	nan	respiration
When plants use stored sugar for energy, they go through a process called 	plants	energy	process | use stored sugar for energy	None	None	transpiration	Most of the available water is used in transpiration to pull nutrients into the plant.	plant	water	transpiration	None	None	1.0	0	0.162824036001	nan	nan	respiration
When plants use stored sugar for energy, they go through a process called 	plants	energy	process | use stored sugar for energy	None	None	transpiration	During transpiration, the plant loses water.	plant		transpiration	loses water	None	1.0	0	0.162824036001	nan	nan	respiration
When plants use stored sugar for energy, they go through a process called 	plants	energy	process | use stored sugar for energy	None	None	transpiration	Water and its Movement Through the Plant Roughly 90% of the water that enters a plant is lost via transpiration.	Plant		transpiration | movement	water that enters a plant is lost	None	1.0	0	0.162824036001	nan	nan	respiration
When plants use stored sugar for energy, they go through a process called 	plants	energy	process | use stored sugar for energy	None	None	transpiration	The main driving force of water uptake and transport into a plant is transpiration of water from leaves.	plant		transpiration | uptake	None	None	1.0	0	0.162824036001	nan	nan	respiration
When plants use stored sugar for energy, they go through a process called 	plants	energy	process | use stored sugar for energy	None	None	transpiration	Part of the water cycle that involves the loss of water from plants due to evaporation.	plants	evaporation	water cycle	loss of water	None	1.0	0	0	nan	nan	respiration
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	boiling	Convection is the transfer of energy through movement, such as boiling water.	water	transfer of energy through movement	boiling		None	0.0691711837864	0.387138822876	0.13671875	0	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	boiling	Steam is water vapor that is at temperatures above the boiling point of water.					None	0	0	0	0	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	boiling	The large amounts of energy required to change the state of water apply to both melting ice and boiling water.					None	0	0	0	0	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	boiling	The bubbles seen when boiling water is not a chemical change.	water		boiling	bubbles	None	0.0691711837864	0	0.13671875	0.00111946711853	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	boiling	Phase change examples are the melting of ice or the boiling of water.	water		phase change | boiling		None	0.0691711837864	0	1.0	0	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	physical change	A change in the physical state of a molecule, object, wave or system.	molecule object wave system		change		None	0	0	1.0	0	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	physical change	A physical change involves a change in physical properties			physical change	change in physical properties	None	0	0	1.0	0.286583582344	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	physical change	Physical changes occur when objects or substances undergo a change that does not change their chemical composition	objects substances		physical changes		None	0.0721845014668	0	1.0	0	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	physical change	Physical changes are used to separate mixtures into their component compounds, but can not usually be used to separate compounds into chemical elements or simpler compounds.			physical changes	separate mixtures	None	0	0	1.0	0.00353806891783	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	physical change	Physical changes are changes affecting the form of a chemical substance, but not its chemical composition.	chemical substance		physical changes		None	0.38840165778	0	1.0	0	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	evaporation	Clouds get their water from evaporation.	water		evaporation	Clouds	None	0.0691711837864	0	0	0.0177634451866	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	evaporation	Essential oils evaporate readily and are easily damaged by light, extremes of temperature and prolonged exposure to oxygen in the air.	oils		evaporate 		None	0	0	0.833333333333	0	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	evaporation	evaporation - the process of extracting moisture	moisture		evaporation | extracting		None	0.424249335737	0	0.000692520775623	0	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	evaporation	Evaporation and condensation are two processes through which matter changes from one state to another.	matter		evaporation | changes	one state to another	None	0.694444444444	0	1.0	0.0281412124236	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	evaporation	Evaporation involves changing water from its liquid state to a gaseous state (vapor)	water liquid state		evaporation | changing	gaseous state vapor	None	0.511762853237	0	1.0	0.276423721961	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	evaporation	Evaporation is a type of vaporization of a liquid that occurs from the surface of a liquid into a gaseous phase that is not saturated with the evaporating substance.	liquid		evaporation | vaporization	gaseous phase	surface of a liquid	1.0	0	0.444444444444	0.0179114738965	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	evaporation	Evaporation is the process of a substance in a liquid state changing to a gaseous state due to an increase in temperature and/or pressure.	substance liquid state	increase in temperature and/or pressure	process | changing | evaporation	gaseous state	None	0.634301622396	0	1.0	0.0346133044889	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	evaporation	In evaporation, matter changes from a liquid to a gas.	matter liquid		evaporation | changes	gas	None	0.848986526007	0	1.0	1.0	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	evaporation	Liquid water changing to water vapor is evaporation.	Liquid water		changing | evaporation	water vapor	None	0.571522307455	0	1.0	0.282953594344	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	evaporation	Surface water is evaporated from the earth by the energy of the sun.	Surface water	energy of the sun	evaporated		from the earth	0.0691711837864	0.387138822876	0.833333333333	0	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	evaporation	The change of a liquid into a vapor at a temperature below the boiling point.	liquid	temperature below the boiling point	change	vapor	None	1.0	0	1.0	0.276423721961	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	evaporation	The change of state from water to water vapor is called evaporation.	water		change of state | evaporation	water vapor	None	0.0691711837864	0	1.0	0.282953594344	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	evaporation	The changing of a liquid into a gas, often under the influence of heat (as in the boiling of water).	liquid	heat	changing	gas	None	1.0	0	1.0	1.0	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	evaporation	The energy from the sun heated the water and caused it to evaporate - change from liquid water to water vapor.	liquid water	energy from the sun	change | evaporate	water vapor	None	0.571522307455	0	1.0	0.282953594344	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	evaporation	The process of liquid water changing into water vapor is called evaporation.	liquid water		process | evaporation | changing	water vapor	None	0.571522307455	0	1.0	0.282953594344	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	evaporation	The water evaporated back into water vapor in the air.	water		evaporated	water vapor	in the air	0.0691711837864	0	0.833333333333	0.282953594344	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	evaporation	Water evaporates as water vapor into the air.	Water		evaporates	water vapor	into the air	0.0691711837864	0	0.833333333333	0.282953594344	nan	physical change
A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class="blank"> </span> 	solid liquid	examples of	changing	changing liquid gas	None	evaporation	Water from the oceans enters the atmosphere through evaporation.	Water		evaporation		the atmosphere	0.0691711837864	0	0	0	nan	physical change
What causes sunflowers to bend toward the sunlight? 	None	None	bend	None	None	negative tropism	A tropism is a growth movement whose direction is determined by the direction from which the stimulus strikes the plant.	direction	None	tropism | growth movement	None	None	nan	nan	0.00233772657815	nan	nan	positive tropism
What causes sunflowers to bend toward the sunlight? 	None	None	bend	None	None	negative tropism	growth away from the stimulus.	None	None	growth away	None	None	nan	nan	0	nan	nan	positive tropism
What causes sunflowers to bend toward the sunlight? 	None	None	bend	None	None	negative tropism	Likewise, when the movement is away from the stimulus, it is called negative tropism	None	None	movement	None	away	nan	nan	0.0123456790123	nan	nan	positive tropism
What causes sunflowers to bend toward the sunlight? 	None	None	bend	None	None	transportation	Water helps a plant by transporting important nutrients through the plant.	Water nutrients plant	None	transporting	None	None	nan	nan	0	nan	nan	positive tropism
What causes sunflowers to bend toward the sunlight? 	None	None	bend	None	None	transportation	Plants which grow beside water often rely on water to transport their seeds for them.	Plants water	None	transport	seeds	None	nan	nan	0	nan	nan	positive tropism
What causes sunflowers to bend toward the sunlight? 	None	None	bend	None	None	transportation	Water also helps to transport all the nutrients around the plant.	Water	None	transport	None	None	nan	nan	0	nan	nan	positive tropism
What causes sunflowers to bend toward the sunlight? 	None	None	bend	None	None	transportation	David learns why plants are green and how water is transported in plants.	plants	None	transported	None	in plants	nan	nan	0	nan	nan	positive tropism
What causes sunflowers to bend toward the sunlight? 	None	None	bend	None	None	transportation	Transportation is the system or vehicles used to move people or things from one place to another.	people	None	transportation	move from one place to another	from one place to another	nan	nan	0	nan	nan	positive tropism
What causes sunflowers to bend toward the sunlight? 	None	None	bend	None	None	positive tropism	A tropism is a growth movement whose direction is determined by the direction from which the stimulus strikes the plant.	None	None	tropism	None	None	nan	nan	0	nan	nan	positive tropism
What causes sunflowers to bend toward the sunlight? 	None	None	bend	None	None	positive tropism	the plant, or a part of it, grows in the direction from which the stimulus originates.	None	None		None	None	nan	nan	0	nan	nan	positive tropism
What causes sunflowers to bend toward the sunlight? 	None	None	bend	None	None	positive tropism	When the movement is towards the stimulus, it is called positive tropism	None	None	positive tropism	None	None	nan	nan	0	nan	nan	positive tropism
What causes sunflowers to bend toward the sunlight? 	None	None	bend	None	None	pollination	Plants need the help of animals for pollinating their flowers and dispersing their seeds.	Plants	animals	pollinating	None	None	nan	nan	0	nan	nan	positive tropism
What causes sunflowers to bend toward the sunlight? 	None	None	bend	None	None	pollination	The plants will cross-pollinate with each other and the characteristic of each plant will affect the other.	plants	None	cross-pollinate	None	None	nan	nan	0	nan	nan	positive tropism
What causes sunflowers to bend toward the sunlight? 	None	None	bend	None	None	pollination	Parts of the Plant Before plants can produce seeds they have to be pollinated.	plants	None	pollinated	None	None	nan	nan	0	nan	nan	positive tropism
What causes sunflowers to bend toward the sunlight? 	None	None	bend	None	None	pollination	Some plants also can self-pollinate, which means they can produce seeds without fertilization by another plant.	plants	None	self-pollinate	None	None	nan	nan	0	nan	nan	positive tropism
What causes sunflowers to bend toward the sunlight? 	None	None	bend	None	None	pollination	Some of the different ways plants are pollinated.	plants	None	pollinated	None	None	nan	nan	0	nan	nan	positive tropism
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	evaporation	Clouds get their water from evaporation.	water	None	evaporation	Clouds	None	nan	nan	0.220098615461	0	nan	condensation
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	evaporation	Essential oils evaporate readily and are easily damaged by light, extremes of temperature and prolonged exposure to oxygen in the air.	oils	None	evaporate 		None	nan	nan	0	0	nan	condensation
<span class="blank"> </span> is a process in the water cycle, where water vapor rises into the atmosphere. 	None	None	process in the water cycle	the	None	evaporation	evaporation - the process of extracting moisture	moisture	None	evaporation | extracting		None	nan	nan	0.220098615461	0	nan	condensation
