physical change	molecule object wave system		change			A change in the physical state of a molecule, object, wave or system.
increases			Increased|increase	solids water		Increased wave action can also resuspend bottom particles , which then increase the amount of suspended solids in the water column.
increases			increase			As the demand for water spirals , such tensions will increase.
increases	water		increase			( Human activity has caused no significant direct increase in water vapour.
increases	water		increase			Concentrations of these ions increase the longer the ground water is in circulation through the carbonate rocks.
increases			increase			The roadway light standards increase in height as the bridge rises over the water and approaches the suspension span.
increases	water		increase	deeper		However , dissolved-solids concentrations increase as the water moves along flow paths into deeper parts of the aquifers.
increases	water		increase	ground		This recycling of water causes an increase in dissolved-solids concentration in the ground water down the valley.
increases			increase	water vapor atmosphere		Global warming will result in an increase in the water vapor content of the atmosphere , and an associated change in cloud cover.
increases			increase|increases			The District has begun installing reaeration structures to increase water turbulence which increases dissolved oxygen levels.
increases			increase			And water and sewer rates will increase an estimated 47 percent over the next five years.
increases	water		increase			Climate models predict more precipitation in the winter , leading to an increase in runoff of surface water to the Baltic.
increases	water		increase			City residents can expect an estimated 47 percent increase in water and sewer rates over the next five years.
increases	water		increase			But it delayed the water rate increase after learning from Tampa Bay Water that the city paid $ 600,000 more than it owed last year.
increases	water		increase			This week 's wholesale water rate increase from Tampa Bay Water wasa desalination plant.
increases	water Water		increase			This week 's wholesale water rate increase from Tampa Bay Water was not in the picture when citypercent.
increases	Tampa Water		increase			If Tampa Bay Water 's increase had been passed on to customers , Thursday 's rate increase would000 more than it owed last year.
increases	Tampa Water		increase			If Tampa Bay Water 's increase had been passed on to customers , Thursday 's rate increase would have been 7 percent.
increases			increase			Five year demonstration program to temporarily increase diversion of water from Lake Michigan at Chicago , Illinois.
increases	water		increase	capacity		You can buy products that will increase the buffering capacity of your aquarium water.
increases	water		increase			In 1993 this system was installed in order to increase the amount of oxygen in the hatchery water supply.
increases	water		increase			is not expected to increase significantly over in river water quality included the implementation high interest rates.
increases	water		increase			This modest increase is due to the increase in number of water services for the year.
increases	water		increase			By observing the increase in volume of water , you can determine the volume of the object placed in the liquid.
increases			increase			It s a good idea to trim at least a one-inch piece from the bottom of the tree to increase its ability to absorb water.
increases	water		increase			Or you may add a dropbox at each downspout location to increase the head of water above the downspout entrance.
increases			increase			Another way to increase water consumption is to make certain water is cool.
increases	water		Increase			Increase the amount of water available to your herd.
increases	water		increase			It takes its origin from the growth of the stalk of a lotus with the increase of water in a tank during the rains.
increases	water		increase			Outside the region , an 8 cm increase in water level was observed at least one well ( d = 125 km.
increases		movement produce	increase			However , over-rapid air movement can drastically increase water loss by the produce.
increases	water		increase			Projects planned , or in progress , will increase the reliability of water supply available to this population.
increases	water		increase			Mercerising is used to increase the water absorbency of cotton and to impart a sheen.
increases	water		increase			This will increase the amount of evaporation and cool the water in the bowl quite a bit.
increases	water		increase			Oxygen decreases and nutrients increase as deep water goes from the Atlantic to the Pacific.
increases			Increase	skill		Increase endurance and skill in treading water.
increases	water		increase			The company also said it planned to increase the price of drinking water , but that it has not yet decided by how much.
increases			increase			Our detailed analysis showed that such an increase in the volume transportof the South acific water into the Indonesian Seas.
increases	water	raising water level of reservoir	increase			The Indian government hopes to increase the local water supply by raising the water level of the reservoir.
increases		water	increase			Several news accounts erroneously stated that we passed a water rate increase.
increases	water		increase	counties		Ashworth says there is a projected water demand increase in five of the six counties in the region over the next half-century.
increases	water		increase			Another way is to increase water supply , and that 's where desalinization comes in.
increases	water	$ 775	increase			The Clinton Administration &#146; s FY99 budget calls for drinking water SRFs to increase by $ 50 million to $ 775 million.
increases	Herons Water		increased			Herons , which prey on Water Voles , have also increased and a small part of the vole habitat has also disappeared.
increases	water		increase			Expanding ghettos in developing cities increase demand for alternative water sources in already concentrated areas.
increases	Imports water		increased			Imports of water chestnuts , 90 percent of which come from China , increased 62 percent to $ 25 million.
increases	water		increase			Allowable temperature increase above natural receiving water temperatures : None.
increases	water		increase			Agriculture and other sectors must increase the efficiency of water use.
increases	Adjustments water		increase			Vertical Adjustments More fin in the water will increase stability and holding power.
reproduce | reproduction | reproducing	Plants		reproduce			Plants and animals reproduce at different stages of their life cycle and in different ways.
reproduce | reproduction | reproducing	plants		reproduce			Furthermore , the plants can reproduce at high densities , which has allowed us to use a greater sample size.
reproduce | reproduction | reproducing	plants		reproduce			They reproduce rapidly and can damage plants in a short time.
reproduce | reproduction | reproducing	plants		reproduce			Before the two years was up , all pollinators went extinct , so none of the plants could reproduce themselves.
reproduce | reproduction | reproducing	Plants		reproduce			Plants can reproduce from runners ( strawberries ) , underground stems ( garlic ) and roots.
reproduce | reproduction | reproducing	plants	spores instead of seeds	reproduce			Unlike most other plants , ferns reproduce by spores instead of seeds.
reproduce | reproduction | reproducing	Plants		reproduce			Plants also reproduce sexually-the egg and sperm are produced in the flowers of flowering plants.
reproduce | reproduction | reproducing	plants		reproduce			Flowers are a way some plants reproduce , making new , young plants that are a little bit different from the parent plants.
reproduce | reproduction | reproducing	plants		reproduce			Flowers are one way some plants reproduce.
reproduce | reproduction | reproducing			reproduce	plant		The new plant can reproduce in twenty-four hours.
reproduce | reproduction | reproducing	Plants		reproduce			Plants of the species reproduce every twenty-four hours until they are eaten.
reproduce | reproduction | reproducing			reproduces	plant		Every time my plant reproduces it lets off three seeds , one from each leaf.
reproduce | reproduction | reproducing	plants	thesemules	reproduce			When crop plants grow near wild plants to which they are related , they may reproduce with thesemules can not reproduce.
reproduce | reproduction | reproducing	plants	these plants	reproduce			When crop plants grow near wild plants to which they are related , they may reproduce with these plants.
reproduce | reproduction | reproducing	plants	means of spores	reproduce			These plants reproduce by means of spores and lack true leaves , stems , or roots.
reproduce | reproduction | reproducing	plants	shedding thousands of eggs and sperm into the currents	reproduce			Most animals and plants reproduce by shedding thousands of eggs and sperm into the currents.
reproduce | reproduction | reproducing	plants		reproduce			Many plants can reproduce both sexually and by vegetative propagation.
reproduce | reproduction | reproducing	plants		reproduce			Just as plants reproduce only their own kind , so do wholesome or unwholesome karmic acts produce effects after their own kind.
reproduce | reproduction | reproducing	plants		reproduce			This is to reproduce the greater diversity of plants we generally find growing in any one spot in nature.
reproduce | reproduction | reproducing	plants	budding	reproduce			Among plants , asexual reproduction is even easier , as many plants reproduce by budding.
reproduce | reproduction | reproducing	plants	asexual means or vegetative reproduction , which is less risky	reproduce			But most plants also reproduce by asexual means or vegetative reproduction , which is less risky.
reproduce | reproduction | reproducing	Plants	seeds	reproduce			Plants reproduce by seeds , stems , and creeping rootstocks.
reproduce | reproduction | reproducing	plants		reproduce			Then these genetically engineered plants with the foreign genes reproduce and propagate the proteins.
reproduce | reproduction | reproducing	plants		reproduce			not all plants reproduce from seeds made by flowers.
reproduce | reproduction | reproducing	Plants	what is known as vegetative reproduction	reproduce			Plants often reproduce asexually by what is known as vegetative reproduction.
reproduce | reproduction | reproducing	plants		reproduce			Male plants also reproduce sexually , having long pendulous stamens that facilitate wind pollination.
reproduce | reproduction | reproducing	plants	spores	reproduce			All reproduce by spores and can also form new plants from small fragments of stems and leaves that are broken off.
reproduce | reproduction | reproducing	plants		reproduce			This process , called pollination , is needed for plants to reproduce and make fruits , vegetables and seeds.
reproduce | reproduction | reproducing		typically	reproduce	plant		They typically reproduce from spores and an intermediate plant stage called a gametophyte.
reproduce | reproduction | reproducing	plants	sending out runners that grow	reproduce			It can also reproduce by sending out runners that grow into new plants.
reproduce | reproduction | reproducing	plants	several types of pollination	reproduce			Crop plants reproduce by several types of pollination.
reproduce | reproduction | reproducing	plants		reproduce			These changes in water temperature influence when plants and animals feed , reproduce , move locally or migrate.
reproduce | reproduction | reproducing	plants		reproduce			The bugs sleep , mate , and feed on the plants , while the plants reproduce.
reproduce | reproduction | reproducing	plants		reproduce	plant		This means one can reproduce certain plants from tiny pieces of plant organ or tissue.
reproduce | reproduction | reproducing	plants		reproduce			The ultimate aim of the multinational seed producers is to avoid , at all costs , that plants and animals reproduce at the farm.
reproduce | reproduction | reproducing	plants		reproduce			plants moving toward the sun & insect reproduce therefore have purpose.
reproduce | reproduction | reproducing	plants		reproduce			Better Than a Camera Cameras may reproduce plants more accurately , but botanical artists do it better.
reproduce | reproduction | reproducing	plants		reproduce			Despite their commonality , we know very little about how these early-flowering plants reproduce.
reproduce | reproduction | reproducing	plants		reproduce			Discuss how plants reproduce without seeds -- and ways you can grow a variety of plants without spending money.
reproduce | reproduction | reproducing	plants	fragmentation	reproduce			`` Most aquatic plants can reproduce by fragmentation , so cleanup will have to be repeated several times to eliminate new growth.
reproduce | reproduction | reproducing	plants		reproduces	plant		Read a book about plants and find out how another plant reproduces.
reproduce | reproduction | reproducing	plants		reproduce			The second explanation ties in with the first : ferns reproduce differently from the conifers and flowering plants.
reproduce | reproduction | reproducing	Plants		reproduce			Plants and animals living in temperate climates reproduce only at certain predictable times of the year - mostly in the spring.
reproduce | reproduction | reproducing	plants		reproduce			Researchers and farmers were allowed to reproduce the plants naturally without paying royalties.
reproduce | reproduction | reproducing	plants	sexual and asexual means	reproduce			Methods commonly used to reproduce plants by sexual and asexual means are emphasized.
reproduce | reproduction | reproducing	plants		reproduce			Find out what they understand about the way plants reproduce in addition to seeds.
reproduce | reproduction | reproducing	plants		reproduce			They learn how to reproduce plants and make flower arrangements.
reproduce | reproduction | reproducing	plants		reproduce			When two plants reproduce they each make a copy of one of their chromosomes.
reproduce | reproduction | reproducing	plants		Reproducing|reproduce			Other Methods of Reproducing Some plants can reproduce from cuttings.
reproduce | reproduction | reproducing	plants		reproduce			Most of the plants living in this community reproduce both by seeds and reproductive roots called stolens or runners.
reproduce | reproduction | reproducing	plants		reproduce			The variety of ways in which plants reproduce.
reproduce | reproduction | reproducing	plants		Reproduce			Reproduce by adventitious plants on end of stalks runners , or root division , depending on species.
reproduce | reproduction | reproducing	plants		reproduce			Many plants reproduce asexually , generating seed but no pollen.
reproduce | reproduction | reproducing	plants		reproduce			Some plants , such as wire grass , can not reproduce without such fires.
reproduce | reproduction | reproducing	Plants	seed	reproduce			Reproduction and Spread : Plants reproduce by seed and are prolific seed producers.
reproduce | reproduction | reproducing	plants		reproduce			Many nematodes , soil-borne disease organisms , and insects can reproduce and survive on only a few plants.
reproduce | reproduction | reproducing	plants		reproduce			Consequently , seed plants can reproduce in environments where water is less abundant.
reproduce | reproduction | reproducing	plants		reproduce			In most cases , the toxin gene will not be passed on any further , because dead plants do n't reproduce.
reproduce | reproduction | reproducing	plants		reproduce			Tubers from both types of these variations reproduce similar plants.
reproduce | reproduction | reproducing	plants		reproduce			`` These plants reproduce and cross-pollinate.
reproduce | reproduction | reproducing	plants		reproduce			The best lawn grasses are those that constantly reproduce new plants to renew the lawn.
reproduce | reproduction | reproducing	plants		reproduce			They are named by analogy with the genes which reproduce plants and other living matter.
reproduce | reproduction | reproducing	plants		reproduce			Most perennial plants reproduce both sexually through seed and asexually through vegetative cloning.
reproduce | reproduction | reproducing	Plants	the spread of pollen	reproduce			Plants reproduce through the spread of pollen , and pollen is not always species specific.
reproduce | reproduction | reproducing	plants	these plants	reproduce			When crop plants grow near related wild plants , they may reproduce with these plants.
reproduce | reproduction | reproducing	plants		reproduce	plant		If flowers are picked or plant samples collected , seeds will not form and the plants will not reproduce themselves.
reproduce | reproduction | reproducing	plants		reproduce			Weevils can then reproduce in the plants and be a source of reinfestation in neighboring cotton fields.
reproduce | reproduction | reproducing	plants		reproduce			In the future , tissue culturing could be further used to reproduce plants that produce synthetic drug compounds or plastic polymers.
reproduce | reproduction | reproducing	plants		reproduce			As a result , plants do not reproduce.
reproduce | reproduction | reproducing	plants		reproduce			`` They had no idea that plants could reproduce sexually.
reproduce | reproduction | reproducing	plants	pollinators	reproduce			`` Many plants reproduce through pollinators , and some are disappearing.
reproduce | reproduction | reproducing	Plants		reproduce			Plants reproduce several ways.
reproduce | reproduction | reproducing	plants		reproduce			Another way plants reproduce is by underground stems called rhizomes such as sideoats grama , switchgrass , and ragweed.
reproduce | reproduction | reproducing	plants		reproduce			The fact that plants reproduce sexually was only accepted after the Swedish botanist Linnaeus published his studies in.
reproduce | reproduction | reproducing	Plants		reproduce			Plants reproduce themselves in so many different ways , that we can only touch upon the chief among them.
reproduce | reproduction | reproducing	plants		reproduce			Like many problem aquatic plants , fanwort can reproduce from small fragments.
reproduce | reproduction | reproducing	plants		reproduce			Duckweed reproduce at twice the rate of other vascular plants.
reproduce | reproduction | reproducing	plants		reproduce	plant		This means they reproduce plants exactly like the mother plant , through seed.
reproduce | reproduction | reproducing	plants	seeds	reproduce			These plants reproduce by seeds , but can also reproduce by `` non-sexual multiplication.
reproduce | reproduction | reproducing	plants		reproduce			They reproduce using pollenation just like other plants.
reproduce | reproduction | reproducing	plants	spores	reproduce			Ferns reproduce by spores and have a very different life cycle than the typical flowering plants that reproduce by seed.
reproduce | reproduction | reproducing	Plants		reproduce			Plants also reproduce vegetatively from underground stems.
reproduce | reproduction | reproducing	plants		reproduce	plant		It can not be considered plant or animal because plants and animals reproduce after their own kind.
reproduce | reproduction | reproducing	plants		reproduce			Discover the various ways plants reproduce and see the largest seed in the world.
reproduce | reproduction | reproducing	plants		reproduce			Many types of Chaparral plants reproduce only after a wildfire has moved through.
reproduce | reproduction | reproducing	Plants		reproduce			Flowers Plants can reproduce sexually and/or asexually.
reproduce | reproduction | reproducing	plants		reproduce			That s because hybrids are crosses , and the seed from them may not reproduce the original plants that you liked.
reproduce | reproduction | reproducing	plants		reproduce			Many types of plants reproduce sexually.
reproduce | reproduction | reproducing	plants		reproduce			As noted above , plants can reproduce not according to their kind.
reproduce | reproduction | reproducing	plants		reproduce			He created mature plants who produced seeds to reproduce other plants like itself.
reproduce | reproduction | reproducing	plants		reproduce			All animals and most plants reproduce sexually ( some plants self-fertilize.
reproduce | reproduction | reproducing	plants		reproduce	plant		Breeders make F1 hybrids by causing plants to reproduce using the plant &#146; s own pollen.
reproduce | reproduction | reproducing	plants		reproduce			Pollination is important to plants , because it is required for them to reproduce and make more plants.
reproduce | reproduction | reproducing	plants		reproduce			Animals and many plants reproduce from `` gametes , '' reproductive cells like sperm and eggs.
reproduce | reproduction | reproducing	Plants	seeds and rhizomes	reproduce			Plants reproduce by seeds and rhizomes.
reproduce | reproduction | reproducing	plants		reproduce			Some plants reproduce without seeds.
reproduce | reproduction | reproducing	plants		reproduce			It was thousands of years before mankind figured out how plants and animals reproduce themselves.
reproduce | reproduction | reproducing	plants	seeds	reproduce			Gymnosperms and flowering plants reproduce by seeds.
reproduce | reproduction | reproducing	plants		reproduce			At first , they could control breeding only by choosing which of their animals and plants would reproduce.
reproduce | reproduction | reproducing	Plants		reproduce			Plants also reproduce sexually -- the egg and sperm are produced in the flowers of flowering plants.
reproduce | reproduction | reproducing	plants		reproduce			Describe how plants reproduce.
reproduce | reproduction | reproducing	plants		reproduce			Place them in water and allow them to grow , in order to show students that some plants can reproduce vegetatively.
reproduce | reproduction | reproducing	plants		reproduce			They may wonder why some types of plants can reproduce in this way.
reproduce | reproduction | reproducing	plants		reproduce			Reintroduction can only be deemed successful if the plants sexually reproduce as part of their life history.
reproduce | reproduction | reproducing	plants		reproduce			Many fruit plants do not reproduce true to their variety from seeds.
reproduce | reproduction | reproducing	plants		reproduce			Reniform nematodes can feed and reproduce on a wide range of plants.
reproduce | reproduction | reproducing	plants		reproduce			Yellow nutsedge plants reproduce when they have 5 to 7 leaves.
reproduce | reproduction | reproducing			reproduce	plant		Open-pollinated means the plant will reproduce true-to-type.
reproduce | reproduction | reproducing	plants		reproduce			Animals , plants , and people can reproduce only living things like themselves.
reproduce | reproduction | reproducing	plants		reproduce			During noncropping periods , TPBs feed and reproduce on broadleaf wild host plants.
reproduce | reproduction | reproducing	plants	budding and division rather than sexually by flowering	reproduce			The growing seasons are short and most plants reproduce by budding and division rather than sexually by flowering.
reproduce | reproduction | reproducing	plants		reproduce	plant		During noncropping periods , tarnish plant bugs feed and reproduce on broadleaf wild host plants.
reproduce | reproduction | reproducing	plants		reproduce	plant		In fact , plant propagation resides at the heart of horticulture as the means by which all practitioners reproduce plants.
reproduce | reproduction | reproducing	plants	seed	reproduce			Annual plants reproduce by seed , whereas perennial plants reproduce by both seed and vegetative parts such as the roots.
reproduce | reproduction | reproducing	plants		reproduce	plant		Insects carry pollen from plant to plant , making it easy for plants to reproduce without running about for that purpose , either.
reproduce | reproduction | reproducing	plants		reproduce			Self-cloning seeds Some 300 species of plants reproduce asexually.
reproduce | reproduction | reproducing			reproduces	plant		In late summer this final generation reproduces sexually and lays eggs on the branches of the witch hazel plant.
reproduce | reproduction | reproducing	plants		reproduce			Like many other plants , most trees reproduce from seed.
reproduce | reproduction | reproducing	plants		reproduce			Invasive plants reproduce rapidly , either vegetatively or by seed.
reproduce | reproduction | reproducing	plants		reproduce			Section rhizomes on individual plants to reproduce more plants.
reproduce | reproduction | reproducing	plants		reproduce			The Bible tells us that God designed procreation so that plants , animals , and humans always reproduce after their own kind or seed.
reproduce | reproduction | reproducing	Plants		reproduce			Plants and animals reproduce.
reproduce | reproduction | reproducing	Plants		reproduce			Plants can reproduce one of two ways , sexually or asexually.
reproduce | reproduction | reproducing	plants		reproduce	plant		The beetles dispatched to handle the plant will need time to do the work , reproduce and head out to other plants , Blossey said.
reproduce | reproduction | reproducing	Plants	stamen and pistil	reproduce			Plants reproduce through stamen and pistil.
reproduce | reproduction | reproducing	plants	making seeds	reproduce			For example , many plants reproduce by making seeds.
reproduce | reproduction | reproducing	plants		reproduce			It 's rapid over-shadowing growth makes it difficult for native Hawaiian forest plants to reproduce themselves.
reproduce | reproduction | reproducing	plants		reproduce			Many plants can not even reproduce without animals.
reproduce | reproduction | reproducing	plants		reproduce			Some plants such as Ceratophyllum or Coontail reproduce utilizing unique structures called winter buds.
reproduce | reproduction | reproducing	plants		reproduce			Water temperature affects when animals and plants feed , reproduce , and migrate.
reproduce | reproduction | reproducing	plants		reproduce			There are a variety of ways plants reproduce themselves.
reproduce | reproduction | reproducing	plants		reproduce			At the same time , the plants reproduce and spread out trying to balance this little virtual habitat.
reproduce | reproduction | reproducing	plants		reproduce			Healthy ponds plants reproduce rapidly and it 's great to have a reference for dividing and repotting them.
reproduce | reproduction | reproducing	plants		reproduce			Without fire some plants can not even reproduce.
reproduce | reproduction | reproducing			reproduce	plant		They can reproduce in two basic ways : asexually and sexually -- in fact , the same plant species often employs both strategies.
reproduce | reproduction | reproducing	plants		reproduce			Without moisture , the plants physiologically could not reproduce.
reproduce | reproduction | reproducing	plants		reproduced			Some plants can not be easily or economically reproduced asexually.
reproduce | reproduction | reproducing	plants		reproduce	plant		Some plants reproduce both asexually and sexually , and both types of reproduction have certain advantages from the plant standpoint.
reproduce | reproduction | reproducing	plants		reproduce			Some root-knot nematodes have developed the ability to reproduce on plants with Mi.
reproduce | reproduction | reproducing	plants		reproduce			Animals reproduce animals , plants reproduce plants , human beings reproduce human beings , and attributes reproduce attributes.
reproduce | reproduction | reproducing	Plants		reproduce			Vegetative Propagation - Plants can reproduce in two ways.
reproduce | reproduction | reproducing	plants		reproduce			Some species reproduce both asexually and sexually , including yeast and plants.
reproduce | reproduction | reproducing			reproduce	plant		It does help the plant Itsaplantdarnit reproduce.
reproduce | reproduction | reproducing			reproduce	plant		Under conditions of high humidity , the bacteria reproduce quickly , spreading to healthy parts of the plant.
reproduce | reproduction | reproducing			reproduce	plant		Plans for the recovery of the cactus are focusing on the development of techniques to reproduce the plant in a greenhouse.
reproduce | reproduction | reproducing			reproduce	plant		`` They do not reproduce the parent plant , and the seeds must be purchased each year from the company hybridizing them.
reproduce | reproduction | reproducing		seed , crown buds and roots	reproduce	plant		The plant can reproduce by seed , crown buds , and roots.
reproduce | reproduction | reproducing		budding every 30 hours	reproduce	plant		Under ideal conditions a single plant of the Indian species Wolffia microscopica may reproduce vegetatively by budding every 30 hours.
reproduce | reproduction | reproducing			reproduce	plant		Human beings plant trees , but trees also reproduce themselves.
reproduce | reproduction | reproducing			reproduce	plant		Most crops are living organisms which are able to reproduce a plant.
reproduce | reproduction | reproducing			reproduce	plant		So now the trick is to reproduce the plant 's flower scents artificially.
reproduce | reproduction | reproducing			reproduce	plant		It is illegal to asexually reproduce a patented plant , even for personal use.
reproduce | reproduction | reproducing			reproduce	plant		Reduced pollination and movement of floral gametes necessary to reproduce plant populations.
reproduce | reproduction | reproducing			reproducing	plant		However the plant has been vegetatively reproducing itself for 43 600 years.
reproduce | reproduction | reproducing			reproduce	plant		They can be difficult to detect and identify because they only survive and reproduce in living plant tissue.
reproduce | reproduction | reproducing			reproduce	plant		Fastidious bacteria and mycoplasmas reproduce much slower than bacteria and are usually in lower numbers in the plant.
reproduce | reproduction | reproducing			reproduce	plant		They reproduce for as long as they are alive and plant matter is available.
reproduce | reproduction | reproducing			reproduce	plant		If you pick the &#8220; fruit &#8221; then the seeds will not end up on the ground and the plant can not reproduce.
reproduce | reproduction | reproducing			reproduce	plant		Bees and wasps help the black lace cactus reproduce by spreading pollen from plant to plant.
reproduce | reproduction | reproducing		spreading pollen from plant to	reproduce	plant		At night moths help this plant reproduce by spreading pollen from plant to plant.
reproduce | reproduction | reproducing			reproduce	plant		The more you understand the ecology of the site the closer you can reproduce a viable plant community on the site.
reproduce | reproduction | reproducing		taking a part of	reproduce	plant		On the contrary , we help the plant reproduce by taking a part of it which was designed to be attractive , to spread its seeds.
reproduce | reproduction | reproducing			reproduce	plant		Humans plant trees , but trees also reproduce themselves.
reproduce | reproduction | reproducing			reproduce	plant		It is illegal to assexually reproduce a patented plant , even for personal use.
reproduce | reproduction | reproducing			reproduce	plant		To reproduce individual organisms asexually , as in plant propagation through budding or layering.
reproduce | reproduction | reproducing			reproduce	plant		Nematodes reproduce in the vascular system of the plant , reducing the flow of water and nutrients.
reproduce | reproduction | reproducing			reproduce	plant		Creeping perennials reproduce by seed or plant parts.
reproduce | reproduction | reproducing			reproduce	plant		Nor is it intended to reproduce all features unique to your plant.
reproduce | reproduction | reproducing			reproduce	plant		In order to determine the pathogen or to reproduce it a segment of diseased plant is inserted in the medium.
reproduce | reproduction | reproducing			reproduce	plant		The only way to faithfully reproduce a particular plant is to make a copy of it ( a clone ) by vegetative means.
reproduce | reproduction | reproducing	plants		reproduce	plant		Hybrids are wonderful plants but the seed is often sterile or does not reproduce true to the parent plant.
reproduce | reproduction | reproducing			reproduce	plant		Illsley also plans to establish nurseries to reproduce agave and return the plant to the forest.
reproduce | reproduction | reproducing			reproduce	plant		Herbals were books similar in style to Dioscorides ' work but made use of woodcuts to reproduce the plant images.
reproduce | reproduction | reproducing		fragmentation	reproduce	plant		This plant can reproduce by fragmentation.
reproduce | reproduction | reproducing			reproduce	plant		Trout , other than lake trout , do n't reproduce in lakes , so you either plant them or do without.
reproduce | reproduction | reproducing			reproduce	plant		In the process , they pollinate the flowers and ensure that the plant species will in turn reproduce.
reproduce | reproduction | reproducing			reproduce	plant		Without the moth , the plant can not reproduce variation or disperse ; given any major climate changes , it too will go extinct.
reproduce | reproduction | reproducing	plants	producing seeds	reproduce			Some plants reproduce by producing seeds.
reproduce | reproduction | reproducing			reproduce	plant		Diatoms reproduce by binary fission , which means that a plant splits into two halves , each half becoming a new diatom.
reproduce | reproduction | reproducing	plants	cross-pollination	reproduce			Waterhemp plants are either male or female , and thus reproduce entirely through cross-pollination.
reproduce | reproduction | reproducing	plants		Reproduce			Reproduce plants using either an asexual or a sexual method of propagation.
reproduce | reproduction | reproducing			reproduce	plant		Some plant species , including giant sequoias , reproduce better after fire.
reproduce | reproduction | reproducing	plants		reproduce			Bulbs Top of Page Many plants and flowers reproduce from bulbs.
reproduce | reproduction | reproducing	Plants		reproduce	plant		Non-Flowering Plants , by Shuttleworth and Zim More than 100,000 plant species reproduce without bearing flowers.
reproduce | reproduction | reproducing			reproduce	plant		Once inside the plant , the bacteria reproduce rapidly and move through the vascular system , congesting and killing tissue.
reproduce | reproduction | reproducing			reproduce	plant		It is an infringing act to reproduce , sexually or asexually , a plant variety that is protected by utility patent.
reproduce | reproduction | reproducing	plants		reproduce	Plant		Plant Life ( Botany ) Develop a knowledge of the function of plant parts and how plants reproduce themselves.
reproduce | reproduction | reproducing	plants	seeds or spores	reproduce	Plant		Life Sciences - Plant Reproduction Vascular plants may reproduce by seeds or spores.
reproduce | reproduction | reproducing	plants	spores	reproduce			Non-vascular plants such as moss reproduce by spores.
reproduce | reproduction | reproducing			reproduce	plant		In warmer countries like South Africa this plant can reproduce very fast in rivers dams and waterways clogging them with this weed.
reproduce | reproduction | reproducing			reproduce	plant		Students will reproduce detailed embankment contours , features and plant life maps on graph paper.
reproduce | reproduction | reproducing			reproduce	plant		These introduced pests completely destroy the flowers so the plant can not reproduce.
reproduce | reproduction | reproducing			reproduce	plant		The plant can reproduce vegetatively , by rhizomes , and by producing seeds , which drop near the parent plant.
reproduce | reproduction | reproducing	plants		reproduce			Pollen is tiny particles that help many plants reproduce.
reproduce | reproduction | reproducing		energy	reproduce			Wherever possible , resources which can reproduce themselves and utilize the sun 's energy are used.
reproduce | reproduction | reproducing		dropping pollen when an animal brushes	reproduce	plant		Evidently the plant reproduce by dropping pollen when an animal brushes it.
reproduce | reproduction | reproducing			reproduce	plant		Trees will reproduce naturally much faster than people can plant clones , he says.
reproduce | reproduction | reproducing			reproduce	plant		When prey is scarce , they can survive and reproduce on a diet of pollen , fungi and plant fluids.
reproduce | reproduction | reproducing			reproduce	Plant		Plant lice reproduce rapidly and have a short life cycle.
reproduce | reproduction | reproducing			reproduce	plant		Zoospores from the vegetative cells reproduce the plant asexually , as can fragmentation of the filaments.
reproduce | reproduction | reproducing			reproduce	Plant		Permission to reproduce this material granted by the American Society of Plant Physiologists.
reproduce | reproduction | reproducing	plants		reproduce	plant		You will have an opportunity to study how plants reproduce , grow , photosynthesise , and then move carbohydrate around the plant.
reproduce | reproduction | reproducing			reproduce	plant		These seeds when sown will reproduce exactly the same plant the following year.
reproduce | reproduction | reproducing			reproduce	plant		What 's more , plant species can reproduce sexually , or asexually , or both.
reproduce | reproduction | reproducing		simply	reproduce	plant		Gemmae are cells that will reproduce another entire plant simply by cell reproduction on fertile substrate.
reproduce | reproduction | reproducing			reproduce	plant		The simulators reproduce actual plant conditions in order to train the nuclear power plant operators.
reproduce | reproduction | reproducing	plants	seed	reproduce	Plant		back to the index In the Plant Kingdom , two groups of plants reproduce by seed : Gymnosperms and Angiosperms.
reproduce | reproduction | reproducing	plants		reproduce	plant		`` Flowers give nectar , and in exchange the butterflies help plants reproduce by carrying pollen from one plant to another.
reproduce | reproduction | reproducing			reproduce	plant		( 7 ) `` Cultivation or culture '' means to grow or cause to reproduce any aquatic plant.
reproduce | reproduction | reproducing	plants		reproduce	plant		You will also discover some methods and special plant organs by which plants can reproduce asexually.
reproduce | reproduction | reproducing	plants		reproduce	plant		Pollen must be carried from plant to plant in order for some plants to reproduce -- a process called pollination.
reproduce | reproduction | reproducing	Plants		reproduce			CE/Concept Fb : Plants reproduce and grow in various ways.
reproduce | reproduction | reproducing	plants	seeds	reproduce			Pines reproduce with seeds , just like flowering plants , but the seeds are borne in cones instead of flowers and fruits.
reproduce | reproduction | reproducing		spores , which are the equivelent of	reproduce	plant		Fungi reproduce through spores , which are the equivelent of a plant 's seeds.
reproduce | reproduction | reproducing	plants		reproduce			Many cultivated garden plants reproduce more efficiently from roots , stems , and leaves than from seeds.
reproduce | reproduction | reproducing			reproduce	plant		Now that the plant has reproductive parts it is now time for the plant to reproduce.
reproduce | reproduction | reproducing			reproduce	Plant		Type of Plant Upright blackberries and a few purple raspberries reproduce from suckers , as do red raspberries.
reproduce | reproduction | reproducing			reproduce	plant		Flowers are more than beautiful structures that appeal to humans : they exist so the plant can reproduce itself.
reproduce | reproduction | reproducing	plants		reproduce	plant		Digging , cutting , chopping or turning the soil when you have plants with this type of root system only helps the plant reproduce.
