eclipse	Moon	passes between Earth and Sun	eclipse of the sun			An eclipse of the Sun can only occur at New Moon when the Moon passes between Earth and Sun.
nitrogen cycle			Process			Haber Process , see Nitrogen.
nitrogen cycle	nitrogen		process			Carbonating with nitrogen The process of adding nitrogen to beer is referred to as nitrogenation.
nitrogen cycle			process	energy		Nitrogen fixation is an energy intensive process.
nitrogen cycle			process			Nitrogen fixation is the process of fixing atmospheric nitrogen to nitrate.
nitrogen cycle	nitrogen compounds		process			Ammonification The biochemcial process whereby ammoniacal nitrogen is released from nitorgen containing organic compounds.
nitrogen cycle	plants		process			Carnivorous plants digest their prey through a process of chemical breakdown analogous to the digestion process we know in animals.
nitrogen cycle		the	process	quality		Upgrading is the process of improving the quality of the petroleum fraction by removing sulfur , nitrogen , and oxygen.
nitrogen cycle			process			This finding adds another level of complexity to the already sophisticated process by which bacteria regulate nitrogen uptake.
nitrogen cycle			process			These bacteria are important because they participate in the so called &#147; nitrogen fixation &#148; process.
nitrogen cycle			process			These increases in nitrogen have exceeded the capacity of some coastal ecosystems to effectively process nitrogen.
nitrogen cycle			process			Also using the gasification process , Wilhelmson , Cox , and McCarthy developed a process that produced excess nitrogen for sale.
nitrogen cycle			process			The first step in the process that changes organic nitrogen to inorganic nitrogen is mineralization.
nitrogen cycle			process			Nitrogen fixation is one process by which molecular nitrogen is reduced to form ammonia.
nitrogen cycle			process			Volatilization is the process of nitrogen loss as ammonia gas from urea forms.
nitrogen cycle			process			In some Rhizobia species , the genes for the nitrogen fixing process are shared between the plasmid and the chromosome.
nitrogen cycle			process			Some bacteria can do this through a process called nitrogen fixation.
nitrogen cycle	nitrogen		process			The biological or chemical process by which elemental nitrogen , from the air , is converted to organic or available nitrogen.
nitrogen cycle			process			divers have to be `` saturated , '' a process in which nitrogen levels increase in the hloodstream.
nitrogen cycle			process			Molecular nitrogen can be converted to ammonium ions through a process called Nitrogen Fixation.
nitrogen cycle			process			Nitrogen fixation is a aerobic process.
nitrogen cycle			process			In a process called nitrogen fixation , atmospheric nitrogen is taken from air in soil spaces and converted to a usable form.
nitrogen cycle			process			This can influence the process of nitrogen vacancy formation in the growing crystal.
nitrogen cycle			process			Discuss the process of nitrogen fixation.
nitrogen cycle			process			Describe the process of nitrogen fixation.
nitrogen cycle			process			One may well doubt that resource extraction by modern humans will be seen as a natural biotic process.
nitrogen cycle			process			Since these organic molecules are so widespread , it may mean that pre-biotic chemical evolution is an ongoing process.
nitrogen cycle			process			The process of weather and climate , land form evolution , biotic systems and soil are studied.
nitrogen cycle			process			Perhaps that is why protection ( shelter , biotic process , stability and rate of flow ) is such a difficult political act.
nitrogen cycle			processes			One of the most obvious gaps is the absencegenerated by abiotic constraints and biotic processes.
carbon cycle		the surface ocean and atmosphere	exchanged			More organic carbon would in that case be exchanged with the surface ocean and atmosphere.
carbon cycle			exchanged			Carbon is exchanged between the different reservoirs.
carbon cycle			exchanged	dioxide		These air sacs are the place where oxygen and carbon dioxide are exchanged between the lungs and the baby 's blood.
carbon cycle	Organisms		exchanged			Organisms obtain oxygen through pulmonary respiration , a process taken in is exchanged for carbon dioxide.
carbon cycle			exchanged			Emphysema begins with the destruction of air sacs in the lungs were oxygen from the air is exchanged for carbon dioxide in the blood.
carbon cycle			exchanged			It pumps the blood to the lungs where carbon dioxide in the blood is exchanged for oxygen.
carbon cycle			exchanged	carbon		Here , oxygen is exchanged for carbon dioxide in your blood.
carbon cycle			exchanged	dioxide		The lungs contain millions of bronchioles , all leading to alveoli , microscopic sacs where oxygen and carbon dioxide are exchanged.
carbon cycle			exchanged			Alveoli : The tiny sac-like air spaces in the lung where carbon dioxide and oxygen are exchanged.
carbon cycle		the biosphere	exchanged			`` About 100 billion tons of carbon get exchanged by the biosphere in natural processes each year.
carbon cycle	gas		exchanged			They are the microscopic blood vessel-lined sacks in which oxygen and carbon dioxide gas are exchanged.
carbon cycle			exchanged	Carbon		Carbon is also exchanged between the oceans and the atmosphere.
carbon cycle			exchanged			The heart pumps blood to the brain and to the lungs where waste carbon dioxide is exchanged for oxygen.
carbon cycle	billions		exchanged			Many billions of tonnes of carbon are exchanged naturally each year between the atmosphere , the oceans , and land vegetation.
carbon cycle			exchanged			When you breathe , the oxygen in the air you inhale is exchanged for the carbon dioxide that you exhale.
carbon cycle			exchanged			This CO2 exchanged is part of the active carbon cycle and therefore the burning of wood does not increase global CO2 concentrations.
carbon cycle			exchanged	dioxide		Alveoli - Air sacs in the lungs where oxygen and carbon dioxide are exchanged.
carbon cycle	amounts		exchanged			Huge amounts of carbon are exchanged between the atmosphere , biosphere and oceans each year.
carbon cycle		heart	exchange			The annual natural exchange between biosphere andthe heart.
carbon cycle			exchanged			Normally , the heart would pump it to the lungs , where carbon dioxide would be exchanged for fresh oxygen.
carbon cycle			exchanged	dioxide		Oxygen and carbon dioxide are exchanged between the blood and the lungs here.
carbon cycle			exchanged	dioxide		The lungs contain millions of bronchioles , all leading to alveoli -- microscopic sacs where oxygen and carbon dioxide are exchanged.
carbon cycle	dioxide		exchanged			* Skin gills provide a space through which oxygen and carbon dioxide are exchanged.
carbon cycle		the chemical product carbon dioxide returned water	exchanged			Oxygen is exchanged with the chemical waste product carbon dioxide , which is returned to the gills and then passed into the water.
carbon cycle			exchanged	dioxide		alveoli : Tiny sacs in the lungs where oxygen and carbon dioxide are exchanged with the bloodstream.
carbon cycle		the delicate walls of air cells	exchanged			There , the carbon dioxide and other waste products are exchanged for oxygen through the delicate walls of air cells.
carbon cycle	nutrients	the placenta	exchanged			Oxygen , carbon dioxide , and nutrients are exchanged through the placenta.
carbon cycle			exchanged			The small strands that branch out are the places where oxygen and carbon dioxide are exchanged.
carbon cycle			exchanged			Alveoli : tiny air sacs in the lungs where oxygen from the air is exchanged for waste gases like carbon dioxide from the blood.
carbon cycle			exchanged	dioxide		Ozone harms the air sacs in the lungs where oxygen and carbon dioxide are exchanged.
carbon cycle			exchanged	dioxide		Tiny air sacs are surrounded by capillaries where oxygen and carbon dioxide are exchanged.
carbon cycle			exchanged			Once the blood reaches these other tissues , the oxygen it contains is released and exchanged for carbon dioxide.
carbon cycle			exchanged	dioxide		The reason for increased minute ventilation during exercise is because much more oxygen and carbon dioxide are exchanged than at rest.
carbon cycle			exchanged			The carbon dioxide in the blood is exchanged for oxygen in the alveoli.
carbon cycle		carbon dioxide	exchanged			Fresh air travels through the bronchial tubes to the alveoli when it is exchanged with carbon dioxide.
carbon cycle		carbon from	exchanged			This is where fresh air ( oxygen ) is exchanged with carbon dioxide from the blood.
carbon cycle		atmosphere	exchanged	the		It also carries carbon dioxide back to the lungs , where the carbon dioxide is exchanged with the atmosphere and exhaled.
carbon cycle			exchanged			`` One is that there is an incomplete development of the air sacs in the lungs , where carbon dioxide and oxygen is exchanged.
carbon cycle			exchanged			Once blood has exchanged its oxygen for carbon dioxide , it gets a little darker , but not really blue.
carbon cycle		oxygen	exchanged			Waste , carbon dioxide , is exchanged with oxygen as we breathe.
carbon cycle		the atmosphere lost through sedimentation	exchanged			While both heat and carbon can be exchanged with the atmosphere only carbon is lost to the seafloor through sedimentation.
carbon cycle			exchanged			The carbon dioxide is continually exchanged between the atmosphere and the living world ( breathing , photosynthesis.
carbon cycle	Gases		exchanged			Gases were exchanged ; organic matter was oxidized ; carbon dioxide was incorporated into the soil.
carbon cycle	much carbon		exchanged	energy		Gross primary productivity provides information about how much energy and carbon are being exchanged between the land and atmosphere.
carbon cycle			exchanged			Arteries carry oxygenated blood to the capillaries where the oxygen is exchanged for carbon dioxide.
carbon cycle			exchanged			Each year 200 billion tons of carbon is exchanged between natural systems and the atmosphere.
carbon cycle			exchanged	carbon		Oxygen is taken in and exchanged for carbon dioxide waste in the blood ; then the carbon dioxide is moved out.
carbon cycle			exchanged	oxygen		In the lungs , the carbon dioxide ( waste ) from the body is exchanged for oxygen.
carbon cycle			exchanged			Carbon dioxide is also exchanged between the atmosphere and life through the processes of photosynthesis and respiration.
carbon cycle			exchanged	the		The oxygen of the carbonyl compound is exchanged for carbon , the product being an olefin.
carbon cycle			exchanged			Alveoli - The tiny sac-like air spaces in the lung where carbon dioxide and oxygen are exchanged.
carbon cycle			exchanged	dioxide		They are the location of the animal 's gills - where oxygen and carbon dioxide are exchanged.
carbon cycle		oxygen	exchanged			The right side of the heart pumps blood returning from the body into the lungs where carbon dioxide is exchanged with oxygen.
carbon cycle			exchange			One may , by strenuous exercise , an exchange of about 4 % oxygen for about 4 % carbon dioxide.
carbon cycle			exchanged			It is here that carbon dioxide and waste products are exchanged for oxygen and nutrients.
carbon cycle			exchanged	dioxide		Oxygen and carbon dioxide are exchanged on a regular basis.
carbon cycle			exchanged			This is where fresh oxygen is exchanged for the carbon dioxide that 's in your blood.
carbon cycle			exchanged			It is here that the blood makes contact with the individual cells in the lungs and oxygen is exchanged for carbon dioxide.
carbon cycle			exchanged			Understanding the lungs would be quite easy if they simply exchanged oxygen and carbon dioxide.
carbon cycle	dioxide		exchanged			Damages individual air sacs and airways in the lungs where oxygen and carbon dioxide are exchanged , reducing lung capacity over time.
carbon cycle			exchanged			Carbon dioxide is exchanged between three major global reservoirs , the oceans , the land , and the atmosphere.
carbon cycle	amounts		exchanged			Huge amounts of carbon dioxide are exchanged between these reservoirs , in fact , about 150 billion metric tons of carbon per year.
carbon cycle			exchanged			Background Carbon dioxide is exchanged naturally between three active reservoirs : the atmosphere , the ocean , and land ecosystems.
carbon cycle			exchanged			It is distin-guished from the short-term carbon cycle , in which carbon is rapidly exchanged only within the surficial system.
carbon cycle			exchanged	carbon		Normal haemoglobin picks up oxygen at the gills and transports it to the body tissues where it is exchanged for carbon dioxide.
carbon cycle			exchanged			In addition , Carbon dioxide is exchanged between the atmosphere and the ocean.
carbon cycle			exchanged			The alveoli are where oxygen , carbon dioxide , and other substances are exchanged between the lungs and the blood stream.
carbon cycle			exchanged			Filter inserts ( floss / cartridges / carbon ) should be exchanged at least every 4 weeks.
carbon cycle		the	exchanged			For 10 days , they measured how much heat and carbon dioxide the soil from both sites exchanged with the atmosphere.
carbon cycle			exchanged			Ventilation perfusion ratio : The ratio that determines the amounts of oxygen and carbon dioxide exchanged in each unit.
carbon cycle			exchanged			Alveoli - The tiny sac-like air spaces in lung where carbon dioxide and oxygen are exchanged.
carbon cycle			exchanged	carbon		Here oxygen is exchanged for carbon dioxide.
carbon cycle			exchanged	dioxide		alveoli Tiny , thin-walled , inflatable sacs in the lungs where oxygen and carbon dioxide are exchanged.
carbon cycle	rocks	carbon	exchange			( slow exchange of carbon between rocks and the surficial system consisting of the ocean , atmosphere , biota , and soils.
carbon cycle		water	exchanged			The water passes over the gills and respiration takes place : oxygen in the water is exchanged for carbon dioxide in the blood.
carbon cycle			exchanged			In the symbiosis , nitrogen reduced to ammonium by the bacteria is exchanged for carbon compounds produced by the plant.
carbon cycle			exchanged	carbon		At the centre of the respiratory system are the lungs , where breathed-in oxygen is exchanged for carbon dioxide from the blood.
carbon cycle			exchange			Further , molecular exchange of carbon atoms is known to take place in certain circumstances.
carbon cycle	dioxide		exchanged			Oxygen and carbon dioxide are exchanged in and out of capillaries in the many tiny air sacs , or alveoli , in the lungs.
carbon cycle			exchanged	dioxide		Blood exits the fetus through the umbilical arteries and enters the placenta where oxygen and carbon dioxide are exchanged.
carbon cycle			exchanged	dioxide		The water flows across the lamellae , and oxygen and carbon dioxide are exchanged directly across the capillary membrane.
carbon cycle	gases		exchanged			The gases exchanged ; Oxygen and Carbon Dioxide are carried in the blood by various means around the body to or form the lungs.
carbon cycle		the atmosphere	exchanged			As long as any organism is alive , its carbon atoms are being exchanged continuously with the atmosphere.
accumulation	water dam lakes		Accumulation			Accumulation of water behind the dam in lakes can lead to failure of the dam , resulting in sudden release of the water.
accumulation			accumulation			The premises shall have a sufficient number of booths or rooms so as to avoid a large accumulation of voters.
accumulation	water		accumulation			( 07/01/00 ) Ponding -- The accumulation of standing ( as opposed to flowing ) water in flood-prone areas.
accumulation			accumulation			However , this comparison needs the accumulation of a very large amount of data.
accumulation			accumulation			With the opening of the Spanish War the price of pig iron rose , and this large accumulation of iron was sold.
accumulation			accumulation			In general there is no large accumulation of payments over a long period of your life and then a payment out at the end.
accumulation			accumulation			Over time , this resulted in the accumulation of a large volume of flammable petroleum based cleaning materials.
accumulation	fluid		accumulation			By then , there usually has been a large accumulation of fluid and the bacteria are in a logarithmic phase of growth.
accumulation	measurements		Accumulation			Accumulation of a large number of these measurements gives a spread pattern.
accumulation	landing spots		Accumulation			Accumulation of a large number of landing spots would then result in a spread pattern.
accumulation	plant matter		accumulation			Coal - accumulation of dead plant matter in large abundance in a reducing environment ( lack of oxygen.
accumulation	material		accumulation			Typically there is a large accumulation of thick brown mucoid material on the surface of the placenta ( chorionic surface.
accumulation			accumulation			2000 Hominin bone accumulation at Zhoukoudian : The role of large carnivores.
accumulation			accumulation			We will remember from our past experience that intimacy is an accumulation of little moments as well as large blocks of time.
accumulation			accumulation			The accumulation of large numbers of microorganisms has been reported to produce turbid water.
accumulation			accumulation			These macro-economic reforms have been conducive to the accumulation of large public debts.
accumulation	arrears		Accumulation			Accumulation of large wage arrears is common.
accumulation			accumulation			There is a capacious writing-table in the room on which is a pretty large accumulation of papers.
accumulation			accumulation			The accumulation of large amounts of nitrite probably inhibited the development of true denitrifiers.
accumulation			accumulation			They were later called in and for that reason there was a comparatively large accumulation of them.
accumulation			accumulation			He also checks the stilling well to be sure there is no unduly large accumulation of sediment in the well.
accumulation			accumulation			This means a large capital accumulation in these areas.
accumulation			accumulation			There will be a large accumulation of property.
accumulation			accumulation			Develops a large accumulation of conventional spellings.
accumulation		interest	accumulations			However , most of that oil is estimated to occur in accumulations that are sufficiently large to be of potential economic interest.
accumulation			accumulation			And if the step-up in the rate had continued , it would have made a very large accumulation in a relatively short time.
accumulation	large		accumulation			It begins with the accumulation of large quantities of blood in the skin in the body 's attempt to increase its cooling efficiency.
accumulation	liquid		accumulation			`` The Coxes then discovered a large accumulation of liquid under the house.
accumulation			accumulation			Case-based reasoning involves the potential accumulation of large case libraries.
accumulation			accumulation			`` Cultural heritage is an accumulation of daily details and large traditions , social , racial and religious.
accumulation			accumulation			Only fat accumulation in large quantity in the body makes you incapable of all other activities.
accumulation			accumulation			Lymphedema is caused by an accumulation of fluid , proteins , and other large molecules or cells , in soft tissues.
accumulation			accumulation			Creative interdisciplinary thinking rather than the accumulation of a large amount of facts will be stressed.
accumulation	fuel		accumulation			prevents heavy fuel accumulation that leads to large wildland fires.
accumulation			accumulation			Some were also angry at the accumulation of large surpluses and spending more than required rather than reducing tax rates.
accumulation	large		accumulation			Mineral oil and natural gas are formed by the accumulation of the decomposing remains of large quantities of marine micro-organisms.
accumulation			accumulation			cold shock , hypotonic media ) results in a rapid and large accumulation of Ca 2 + ( 1200-1500 nmol Ca 2 + / 10 9 sperm.
accumulation			accumulation			Like the first bird , it had a large accumulation of fat in the body cavity and externally appeared to be healthy.
accumulation			accumulation			By the end of the 17th century Europe had a large accumulation of capital.
accumulation			accumulation			He is saying that even if one could amass a large accumulation of possessions , it would not produce life.
accumulation	blood		Accumulation			Accumulation of a large number of white blood cells leads to pus in the wound.
accumulation			accumulation			In developing economies , the accumulation and movement of large quantities of illicit funds can destabilize the economy.
accumulation	graduates		accumulation			The large accumulation of school graduates ( primary , secondary and university ) without jobs adds to social tensions.
accumulation		pinocytosis	accumulation			It is thought that ruffling is a prelude to the accumulation of multiple large intracellular vesicles by pinocytosis.
accumulation			accumulation			But the accumulation of all such efforts large and small is still no match for the scale of the poverty challenge.
accumulation	cells		accumulation			The accumulation of acetaldehyde damages liver cells , which become abnormally large as they strive to get.
accumulation			accumulation			Others found large accumulation abdominally fat males and females.
accumulation			accumulation			The accumulation of large surpluses in some commodities has led to the use of direct payments to farmers.
accumulation		large	accumulation			The hint here is that a quiet market may very well be under accumulation by large traders.
accumulation			accumulation			This can lead to a large accumulation of spider webs , which are sticky and difficult to clean up.
accumulation			accumulation			Insight in the Asian economic crisis : Why current account deficits lead to the accumulation of a large stock of foreign debt.
accumulation			accumulation			We have emptied it , removing a large accumulation of droppings.
accumulation			accumulation			This is a significant step toward eliminating the accumulation of a large down payment as a barrier to owning your own home.
accumulation			accumulation			In many orchards last season , we saw a large accumulation of white apple and rose leafhoppers present at harvest.
accumulation			accumulation			The accumulation of the large subunit of RuBisCO was regulated cooperatively with that of the small subunit.
accumulation	gas		accumulation			An accumulation of gas in the large bowel , due to blockage , causes distension.
accumulation			accumulation			(- 2 )- On the other hand , accumulation of a large amount of property was seen as a real threat to democracy.
accumulation			accumulation			It prevents the accumulation of large refugee communities in a few metropolitan areas.
accumulation			accumulation			Like any other bookshelf , these had their accumulation of `` nick nacks '' both large and small.
accumulation	boxes		accumulation			You may also have a large accumulation of old and unnecessary cardboard boxes ( combustibles.
accumulation			accumulation			Trade was largely a private enterprise , and the advantages of trade under imperialism led to the accumulation of large fortunes.
accumulation			accumulation			An example of pooled oil is seen here as an accumulation of oil around the large boulder in the foreground.
accumulation			accumulations			However , some of Dongol 's models of large drift accumulations caused deposition around the pier , rather than scour.
accumulation			accumulation			Thus , this maximum anticipated depth is not invariably the result of a large accumulation.
accumulation			accumulation			The accumulation of large wage arrears is common.
accumulation			accumulation			This new land was destitute of timber , but we found a large accumulation of drift-wood on the northern shore.
accumulation			accumulation			But beneath a veneer of cordiality , he felt a constant racial undertow , an accumulation of slights , large and small.
accumulation	water		accumulation			298 ( c ) Plan to tap or set free any large accumulation of water.
accumulation			accumulation			Tree ferns and epiphytes are common and there is a large accumulation of leaf litter.
accumulation			accumulation			In colony-counting , we directly observe the accumulation of large numbers of bacteria , each pile being a colony.
accumulation	large		accumulation			This has led to the accumulation of large amounts of dung and other farming waste products in the public areas of towns and villages.
accumulation			accumulation			People with a large accumulation of fat in the abdominal area ( pear-shapes ) are at greater risk of cardiovascular disease.
accumulation			accumulation			There are currently no particular measures in regard to small arms , of which there is an excessively large accumulation.
accumulation			accumulation			This is especially helpful for `` old '' souls who have a large accumulation of negative baggage that they need to unload.
accumulation			accumulation			Present Life Issue : Like most `` old '' souls , this client had a large accumulation of negative baggage to unload.
accumulation	material		accumulation			The Cape is a moraine , a large accumulation of glacial material that was bull-dozed by the ice.
accumulation			accumulation			In the past , weak lending practices and banking supervision resulted in the accumulation of a large stock of non-performing loans.
accumulation	acid		accumulation			Workouts interspersed with rest periods diminish a large accumulation of lactic acid and delay fatigue.
accumulation			accumulation			The overall effect was an accumulation of large debt repayments in a given year.
accumulation			accumulation			The decline of the overall balance of payments in 1998 led to the accumulation of large external payment arrears.
accumulation	halite		accumulation			Thus , modern sedimentary conditions seem to prevent large permanent accumulation of halite in marine environments.
accumulation			Accumulation			Accumulation of epithelial mucin , as large pools , may be seen in several diseases , most notably `` colloid cancers.
accumulation		sago migrant	accumulation			The large carbohydrate accumulation by sago turions undoubtedly explains their extensive use by migrant and wintering waterfowl.
accumulation	over-spray		accumulation			It was his opinion that the cited over-spray was a large accumulation of over-spray and was hazardous ( Tr.
accumulation			accumulation			There is a large accumulation of rubbish in the passages , especially the two eastern ones , which can not be traced far.
accumulation			accumulation			The basement reservoir contains a large accumulation of oil in fracture and weathered porosities.
accumulation			accumulation			This large accumulation of female biomass had provided the opportunity tolb.
accumulation			accumulation			This large accumulation of female biomass had provided the opportunity to rebuild spiny dogfish relatively quickly.
accumulation	landed		accumulation			There is once again an accumulation of large landed property.
accumulation	water		accumulation			Such flooding would have resulted in the accumulation of large bodies of water in the low-lying land within the basin center.
accumulation			accumulation			( 6 ) Perineal Sac : Bilateral diverticula in circumanal region containing large accumulation of sebaceous glands.
deposit | deposition	particles		Deposition			Deposition from the wind of clay - silt sized particles gives rise to loess (- Swiss-German word for loose.
deposit | deposition	particles		Deposition			Deposition and clearance of particles are dependent on the size , shape and type of particle that is inhaled.
deposit | deposition	particles		deposition			Assessment of regional deposition of inhaled particles in human lungs by serial bolus delivery method.
deposit | deposition	particles		deposition			Siderosis , a pneumoconiosis due to pulmonary deposition of iron particles , appears as nodular radiodensities on chest x-ray.
deposit | deposition	particles		deposition			Siderosis , a pneumoconiosis due to pulmonary deposition of iron particles , appears as nodular radioopacities on chest X-ray.
deposit | deposition	particles		deposition			When the powerline effect comes into play the total deposition of small pollutant particles is greater.
deposit | deposition	particles		deposition			`` The disturbance thus occasioned will have long retarded the deposition of the suspended particles.
deposit | deposition	particles		deposition			The methodology employed by Fernando and Korte involves the deposition of Pd on Fe particles.
deposit | deposition	particles		deposition			They are intensity of deposition and thermal state of particles.
deposit | deposition	particles		deposition			They leave the atmosphere via dry deposition of particles , rain and snow , a gas exchange to water.
deposit | deposition	particles		deposition			There may be sources or sinks or particles in the room ( deposition or re-suspension of particles.
deposit | deposition	particles		Deposition			Deposition of corrosive particles or stagnant corrosive liquid inside the cavities in bellows can lead to corrosion.
deposit | deposition	particles		deposition			Recall that aerodynamic diameter is a key factor in the deposition of particles.
deposit | deposition	particles		Deposition			Deposition of aerosol particles and flow resistance in mathematical and experimental airway models.
deposit | deposition	particles		Deposition			Deposition and clearance of 2-micron particles in the tracheobronchial tree of normal subjects : smokers and nonsmokers.
deposit | deposition	particles		deposition			Gas-particle distributions of chemicals , and wet and dry deposition of gases and particles.
deposit | deposition	particles		deposition			Analysis of deposition of spherical and ellipsoidal particles in turbulent flows.
deposit | deposition	particles		deposition			Extensive deposition of hot particles was noted with some areas having one particle ( +100 Bq ) per ten square meters.
deposit | deposition	particles		deposition			Besides surface physics , we have also engaged recently in the study of energy deposition of fast particles in matter.
deposit | deposition	particles		deposition			While acid rain is the most well-known form of acid deposition , acid particles can also be dry-deposited.
deposit | deposition	particles		deposition			Dry deposition of large , airborne particles onto a surrogate surface.
deposit | deposition	particles		deposition			Experimental measurements and empirical modelling of the regional deposition of inhaled particles in humans.
deposit | deposition	particles		deposition			It is here where the chemical deposition of resin and pigment particles to the metal surface takes place.
deposit | deposition	particles		deposition			24th March 2000 In the early hours a deposition of fine particles of orange/brown sand/mud occurred in Royston.
deposit | deposition	particles		deposition			Particlesparadigm of strain variability in deposition and inhalability of particles.
deposit | deposition	particles		deposition			Thus , rat nasal molds may well be suitable surrogates for studies on the deposition of large particles using live rats.
deposit | deposition	particles		deposition			The use of electron beam analysis to determine the deposition of chlorothalonil smoke particles in greenhouses.
deposit | deposition	particles		deposition			Indoor air aerosol model : Transport indoors and deposition of fine and coarse particles.
deposit | deposition	particles		deposition			( 4 ) Higher bulk density because of the illuvial deposition of clay particles.
deposit | deposition	particles		deposition			325 Rate of deposition of particles from aqueous suspensions.
deposit | deposition	particles		deposition			Mechanisms of deposition and clearance of inhaled particles and oxidant gases are studied in both laboratory animals and humans.
deposit | deposition	particles		deposition			In one project , ceramic powders are synthesized from gaseous precursors by chemical vapor deposition on seed particles.
deposit | deposition	particles		deposition			Dry deposition of nutrients on dust and organic matter particles or other aerosols also occurs.
deposit | deposition	particles		Deposition			Deposition of charged particles on lung airways.
deposit | deposition	particles		deposition			Simulated ground deposition of fine particles in an array of idealized tree crowns.
deposit | deposition	particles		Deposition			Deposition of atmospheric mineral particles in the north Pacific Ocean.
deposit | deposition	particles		deposition			Gas-particle distributions of chemicals and wet and dry deposition of gases and particles.
deposit | deposition	Particles		Deposition			Deposition and Clearance of Inhaled Particles.
deposit | deposition	Particles		Deposition			Deposition of Cigarette Smoke Particles in the Human Respiratory Tract.
deposit | deposition	particles		deposition			dry deposition The settling of gases and particles out of the atmosphere.
deposit | deposition	particles		deposition			The deposition of inhaled particles are strongly affected by their size and shape.
deposit | deposition	particles		deposition			Predictive models for deposition of inhaled diesel exhaust particles in humans and laboratory species.
deposit | deposition	particles		deposition			Develop phenomenological models of deposition of particles on substrates.
deposit | deposition	particles		deposition			That indicates that energy deposition by alpha particles in the vicinity of the radiosensitive cells will cer - tainly not be uniform.
deposit | deposition	particles		deposition			Dosimetry : deposition and fate of particles in the respiratory tract.
deposit | deposition	particles		Deposition			Deposition of fine particles in children spontaneously breathing at rest.
deposit | deposition	particles		deposition			Regional deposition of inhaled particles in human lungs : comparison between men and women.
deposit | deposition	particles		deposition			Effects of breathing pattern on total lung deposition of inhaled particles.
deposit | deposition	particles		deposition			Total and regional deposition of inhaled particles in children.
deposit | deposition	particles		deposition			Total lung deposition of inhaled ultrafine particles in healthy men and women.
deposit | deposition			Deposition	solid		Its reverse is Deposition -- conversion of vapor to solid.
deposit | deposition			deposition	solid		Sediment is the result of deposition of solid material from the water.
deposit | deposition			deposition	solid		Typically , the solid deposition is a dye or other chemical used to enhance the color and performance of the leather.
deposit | deposition			deposition	solid		deposition The act or process of settling solid material from a fluid suspension.
deposit | deposition	polymers		deposition	solid		Her current interests include plasma deposition of polymers and the use of micromachining in solid state actuator design.
deposit | deposition			deposition	solid		It enables the deposition of solid polymeric materials with desired properties onto the substrates.
deposit | deposition			deposition	solid		Scent marking The deposition of solid or liquid pheromones.
deposit | deposition			deposition	solid		deposition : the conversion of a gas directly to a solid.
deposit | deposition			deposition	solid		( d ) The deposition of solid waste shall be confined to the smallest area feasible.
deposit | deposition			Deposition	Solid		Thesis : Modeling of Chemical Vapor Deposition of Thin Solid Films.
deposit | deposition			Deposition	solid		( viii ) Deposition of solid or crystalline chemicals resulting from repeated sprays on ceilings over food handling areas.
deposit | deposition			Deposition	Solid		International Business Machines `` Solid Deposition in Hydrocarbon Systems.
deposit | deposition			deposition	solid		In this particular case , it is most likely the efficiency declined because of deposition of solid matter.
deposit | deposition			deposition	solid		deposition ( 1 ) The act or process of settling solid material from a fluid suspension.
deposit | deposition			deposition	solid		In both those cases the landowner was found to have had actual knowledge or direct involvement in the deposition of solid waste.
deposit | deposition			Deposition	Solid		&#147; Atmospheric Pressure Chemical Vapor Deposition of Fluorine-Doped Tin Oxide Films , &#148; Thin Solid Films.
deposit | deposition			deposition	solid		The use of Chaff also constitutes the physical deposition of solid waste on public and private lands.
rain	water		fall			He 'll then spring free and fall back into the water , thereby rinsing himself off.
rain	water		fall			He miraculously survived his fall into the icy river water and was rescued by two nearby fishermen.
rain	water		Fall			Fall asleep to the sound of the tumbling water in Fall River.
rain	Water		falling			Water tables are falling almost everywhere , gradually altering the region 's hydrology.
rain	water		fall			As water tables fall , springs dry up , streams no longer flow , lakes disappear , and rivers run dry.
rain	water		fall			We made it to the legendary breathing water fall , except one thing was missing , oh yeah , the water.
rain	water		fall			It seems that it has n't rained since 1963 and the water fall was just a trickle , what can you do but turn out your lights.
rain	water	vapor	fall	areas within the tropical disturbance		Surface pressures fall as water vapor condenses and releases latent heat into areas within the tropical disturbance.
rain	water		fall			Solo/bouldering is naturally a bit dangerous if you fall of and hit a rock in the water but surely Fred is okay.
rain	water		fall			Many times , people fall into water in a cave , so you have to get them out of that water.
rain	water		fall			When enough water condenses in droplets in the atmosphere , they fall as rain.
rain	water		fall|Falls			At the bottom is the Devils Creek wich leads up to a large water fall that has to be climbed to get to the Devils Water Falls.
rain	water		fall|Falls			And some day Iup to a large water fall that has to be climbed to get to the Devils Water Falls.
rain	Water		Fall			In an out of the way canyon is the Royal Gore Water Fall.
rain	water		fall			The fall into water or raising out of it symbolizes birth.
rain	water		fall			Instead , drink from a water supply that is smaller than you are , so you can not fall in.
rain	water		falls|fall			falls - perpendicular or very steep fall of water in the course of a stream ( cascade , cataract , waterfall.
rain	water		fall			You also do not want to fall into water since the no.
rain	water		fall			We swam up it for a maybe a hundred metres , till we were stopped by an unclimbable water fall.
rain	water		fall			Anyway , the walrus will soon fall in the water , and Marin will be taken to the Animal Village.
rain	water		fall			For example , a hot water heater or a bookshelf can fall.
rain	water		fall			At one point Halda river recorded slight fall in the water level.
rain	water		fall			- Don t let the ink fall below the water surface - remove paper when water has traveled about up the strip.
rain	water		fall			You will fall beneath the water.
