friction	mechanical waves	move	friction	energy is lost		all mechanical waves must lose energy as they move through a medium because some energy is lost due to friction.
hibernate | hibernation		winter	hibernate			The perfect time to dive into what 's happening here in this little burg of 500,000 , before we all go hibernate for winter.
hibernate | hibernation		winter	hibernate			They live most of their lives underground and hibernate each winter for about 5 months.
hibernate | hibernation		winter	hibernate			Most chelonians live in warm parts of the world and some hibernate in winter if brought to a cold country.
hibernate | hibernation	animals	winter	hibernate			Not all animals hibernate in the winter.
hibernate | hibernation		winter	hibernate			In outdoor ponds , hardy turtles will hibernate during the cold winter months.
hibernate | hibernation		winter	hibernate			The turtles found farther north hibernate in the winter.
hibernate | hibernation		winter	hibernate			The bears will hibernate through the nasty winter.
hibernate | hibernation		winter	hibernate			Life History - Adult beetles hibernate during the winter in the soil of well-drained sod land.
hibernate | hibernation		winter	hibernate			They do not hibernate , so you may see them in winter.
hibernate | hibernation		winter	hibernate			In cooler areas , they hibernate during winter beneath fallen timber or other debris as shelter against frost and cold.
hibernate | hibernation		winter	hibernate			Raccoons do not truly hibernate in winter , but `` hole up '' for days , weeks , or even months , depending on the weather.
hibernate | hibernation		winter	hibernate			They hibernate in the winter and may also be inactive periodically during hot summer weather.
hibernate | hibernation		winter	hibernate			Solution # 2 -- Covering your plant 's soil : Some plants hibernate during the winter and almost look dead.
hibernate | hibernation		winter	hibernate			Bears , for instance , hibernate during the winter , and thus possessed the magick of dreams.
hibernate | hibernation		winter	hibernate			In cold areas of the State , snakes hibernate during winter.
hibernate | hibernation		winter	hibernate			Bats hibernate in winter.
hibernate | hibernation		winter	hibernate			They also hibernate all winter , and can be taught to water-ski.
hibernate | hibernation		winter	hibernate			They keep the slugs at bay in the summer and hibernate in the winter.
hibernate | hibernation		winter	hibernate			Murtle has been with us forthe slugs at bay in the summer and hibernate in the winter.
hibernate | hibernation		winter	hibernate	survive		Only the new queens survive to hibernate in a tree cavity through the winter and emerge in spring to start the cycle all over again.
hibernate | hibernation		winter	hibernate			Adults may hibernate or remain active throughout the winter.
hibernate | hibernation		winter	hibernate			Unlike most mammals that winter in the high Arctic , lemmings do n't hibernate.
hibernate | hibernation		winter	hibernate			Alaskans do n't hibernate in winter.
hibernate | hibernation		winter	hibernate			Summer hikers and backpackers are finally learning that they do n't have to hibernate on the couch come winter.
hibernate | hibernation		winter	hibernate			Many species of bats migrate in the fall and hibernate throughout the winter months in caves , mines , or buildings.
hibernate | hibernation		winter	hibernate			Mosquitoes , like bears , hibernate through the winter cold.
hibernate | hibernation	Animals		hibernate			Animals hibernate in their warm burrows , waiting patiently for the spring thaw.
hibernate | hibernation		winter	hibernate			You will learn that some turtles are aquatic while others hibernate during the winter months that live in northern climates.
hibernate | hibernation		winter	hibernate			The scientists fear that ticks and mosquitoes , which hibernate for winter , could return in the spring and spread the virus.
hibernate | hibernation		winter	hibernate			This does n't allow the existance of a great number of reptiles in cold climate areas , where they have to hibernate during winter.
hibernate | hibernation		winter	hibernate			Desert spiny lizards hibernate in winter , except for brief activity on warmest days.
hibernate | hibernation		winter	hibernate			It has stored enough energy in it 's root to hibernate all winter.
hibernate | hibernation		winter	hibernate			They hibernate during the winter months and are active from March through October.
hibernate | hibernation		winter	hibernate			In temperate climates , well-fed snakes can hibernate all winter without feeding.
hibernate | hibernation		winter	hibernate			Over most of its range , fertilized female adults hibernate in winter in protected areas.
hibernate | hibernation		winter	hibernate			Does not hibernate ; often appears abroad on warm nights in middle of winter in North ; active all winter in South.
hibernate | hibernation		winter	hibernate			Woodchucks hibernate during the winter.
hibernate | hibernation		winter	hibernate			They eat plants and some insects , and live in colonies , make burrows ( one to each family ) , and hibernate in winter.
hibernate | hibernation		winter	hibernate			In winter , up to one hundred individuals hibernate together.
hibernate | hibernation		winter	hibernate			Marmots hibernate both summer and winter.
hibernate | hibernation		winter	hibernate			Both juvenile and adult blue crabs forage on the bottom and hibernate there through the winter.
hibernate | hibernation		winter	hibernate			They hibernate in dens in the winter and eat fish , small mammals , birds and turtles.
hibernate | hibernation		winter	hibernate			Bears hibernate in the winter.
hibernate | hibernation		winter	hibernate			In the winter hamsters hibernate.
hibernate | hibernation	animals		hibernate			Many snakes hibernate in burrows dug by other animals.
hibernate | hibernation	animals		hibernate			Inside : Migration patterns change and animals hibernate out of season.
hibernate | hibernation	animals	winter	Hibernating|hibernate	a very deep sleep		Hibernating Animal Printouts Some animals hibernate over the winter , going into a very deep sleep.
hibernate | hibernation	animals		Hibernating			Hibernating animals usually retreat to a den , a burrow , or a hollow log for protection and shelter.
hibernate | hibernation	animals	winter	hibernate			( hibernate ) 400 - When animals move to warmer areas for the winter , they do this.
hibernate | hibernation	animals		hibernate			Some animals hibernate ; those that do n't have a more difficult time finding food in a forest covered with snow or in a frozen pond.
hibernate | hibernation	animals		hibernate			When animals do n't hibernate , they become anxious , overly aggressive and sluggish.
hibernate | hibernation	animals		hibernate			Many animals hibernate , further reducing the space and food required to support the animals.
hibernate | hibernation	animals	winter	hibernate			Other animals find a warm place to hole up and hibernate for the winter.
hibernate | hibernation	animals		hibernate			Trees keep growing , mosses are rich green , and most animals never completely hibernate.
hibernate | hibernation	animals	winter	hibernate			Though most small animals hibernate through the winter Porcupines and Ermines ( white weasels ) can often be seen.
hibernate | hibernation	animals	winter	hibernate			In winter birds migrate south and animals hibernate.
hibernate | hibernation	animals		hibernate			Some animals hibernate such as bears , while other animals adjust to the weather and do not hibernate.
hibernate | hibernation	animals		hibernate			They hibernate in a cave and they are generally not predatory animals.
hibernate | hibernation	animals		hibernate			* Many animals hibernate.
hibernate | hibernation	animals		hibernate			Many other animals do not hibernate at all.
hibernate | hibernation	Animals		hibernate			Animals like the grizzly bear and arctic ground squirrel hibernate instead.
hibernate | hibernation	animals		hibernate			Other animals hibernate while some live nestled in the snow.
hibernate | hibernation	animals		hibernate			`` Like animals , many people hibernate in the wintertime , '' Vaillancourt explains.
hibernate | hibernation		winter	hibernate			Ground squirrels also hibernate and store fat for the winter , and so far they seem to be faring better than the pikas.
hibernate | hibernation	Animals		hibernate	survive		Animals hibernate , migrate , or live under the snow to survive the severe climate conditions.
hibernate | hibernation	animals	winter	hibernate			Many adult animals migrate ( birds ) or hibernate to escape the winter food shortage.
hibernate | hibernation	animals		hibernate	a very deep , sleep-like state in which their heartbeat slows down		Some animals hibernate during the cold season ; they go into a very deep , sleep-like state in which their heartbeat slows down.
hibernate | hibernation	animals		hibernate			These animals often hibernate in an underground burrow or pit.
hibernate | hibernation	animals	winter	hibernate			Many animals are known to hibernate during the winter months.
hibernate | hibernation	animals		hibernate			When animals hibernate , their body processes do not stop completely ; they merely slow way down.
hibernate | hibernation	animals		hibernate			Scientists have long understood why animals hibernate.
hibernate | hibernation	animals	winter	hibernate			Many animals hibernate during the winter because food is not abundant.
hibernate | hibernation	animals		hibernate			For example , presented with a logical sequence like , `` All animals with fur hibernate.
hibernate | hibernation	animals		hibernate			The discussion should be about how and why animals hibernate.
hibernate | hibernation	animals	winter	hibernate			Talk about animals that hibernate during the winter.
hibernate | hibernation	animals		hibernate			Description : To show our 3 year old class how animals hibernate we made our own individual `` caves.
hibernate | hibernation	animals		hibernate	survive		Talk with children about why animals need to hibernate and how it helps them survive the cold weather.
hibernate | hibernation	animals	winter	hibernate			Leibsker and Raleigh will be talking about the different animals that hibernate during the winter.
hibernate | hibernation	animals	winter	hibernate			Like many animals , groundhogs hibernate for the winter.
hibernate | hibernation	animals		hibernate			Some animals hibernate , living on stored fat until the warm weather returns.
hibernate | hibernation	animals	the dark period	hibernate			Smaller animals such as the early mammals could probably hibernate through the dark period.
hibernate | hibernation	animals		hibernate			Some land animals hibernate because there is nothing for them to eat.
hibernate | hibernation		winter	hibernate			Horseshoe bats hibernate in the caves during the winter and sleep there at other times of the year.
hibernate | hibernation	animals	Winter	hibernate			Winter is hard for animals in this biome , and some choose to hibernate or migrate to a warmer area in the winter.
hibernate | hibernation	animals	winter	hibernate			However , when the cold of winter comes , many birds migrate southward and some small animals hibernate.
hibernate | hibernation	animals		hibernate			Many animals hibernate.
hibernate | hibernation	animals		hibernate			The pineal gland wants the body to shut down and hibernate , which is what most reasonable animals do.
hibernate | hibernation	animals	winter	hibernate			Other animals , like woodchucks and snakes , hibernate , or sleep the winter away.
hibernate | hibernation	animals	winter	hibernate			Some animals hibernate , or sleep through the winter.
hibernate | hibernation	animals	winter	hibernate			Most cougars do not hibernate in the winter , they just feed on littler animals that do n't hibernate in the winter.
hibernate | hibernation	animals		hibernate			These animals do not hibernate.
hibernate | hibernation		winter	hibernate			Others find a place to hibernate during the winter months.
hibernate | hibernation	animals		hibernate			The landscape changes , leaves fall from the trees , gardens are harvested and animals hibernate.
hibernate | hibernation	animals		hibernate			Many birds leave when the cold weather comes : some animals hibernate.
hibernate | hibernation	Animals	winter	hibernate			Animals that hibernate prepare for winter by eating lots of food during the summer and fall.
hibernate | hibernation	animals		hibernate			Through a slide show & talk discover which local animals hibernate at Hidden Pond.
hibernate | hibernation	animals	winter	hibernate			My favorite part of winter is when the animals hibernate.
hibernate | hibernation	animals		hibernate			Some animals hibernate , of course , such as woodchucks.
hibernate | hibernation	animals	winter	hibernate			These exceedingly interesting little animals do not hibernate in the winter as do ground squirrels and marmots.
hibernate | hibernation	animals		hibernate			To deal with the cold and a diminishing food supply , many animals hibernate.
hibernate | hibernation	Animals	winter	hibernate			Animals today hibernate , some sleep through the winter and some estivate or sleep through the summer.
hibernate | hibernation	animals		hibernate	hibernation		Few animals actually hibernate , so the idea that the animals went into hibernation is just another stupendous miracle.
hibernate | hibernation	animals	winter	hibernate			In the winter , these animals do not hibernate.
hibernate | hibernation	animals		hibernate			In all likelihood these animals hibernate in the numerous caves of the limestone country of Lincoln , Chaves , and Eddy counties.
hibernate | hibernation	animals	winter	hibernate			Not all forest animals hibernate in the winter , and neither do all humans.
hibernate | hibernation	animals		hibernate			Many animals living today hibernate.
hibernate | hibernation	animals	winter	hibernate			During winter and in cold areas , Crotalus viridis hibernate in caves or burrows of other animals.
hibernate | hibernation	Animals		hibernate			Animals hibernate or relocate to avoid harsh conditions.
hibernate | hibernation	animals		hibernate			Other animals hibernate during the.
hibernate | hibernation	animals	winter	hibernate			Some animals hibernate during the winter months.
hibernate | hibernation	animals	winter	hibernate	survive		This very readable book explores how animals hibernate to survive through the winter.
hibernate | hibernation		winter	hibernate			They do not hibernate in the winter.
hibernate | hibernation	animals	winter	hibernate			The weather was so mild you can still see animals that normally hibernate for the winter running around.
hibernate | hibernation	animals	their stored food	hibernate			This is the reason why animals hibernate during this period with their stored food.
hibernate | hibernation	animals		hibernate			Chipmunks do n't hibernate deeply the way other animals do -- they wake up periodically.
hibernate | hibernation	animals		hibernate			It could be used to investigate how animals hibernate , how bees behave , or how children in China live their daily lives.
hibernate | hibernation	animals	winter	hibernate			In northern climates , these animals hibernate or migrate to avoid the harsh winter temperatures.
hibernate | hibernation	Animals	winter	hibernate			Animals hibernate in the winter.
hibernate | hibernation		winter	hibernate	survive		Inseminated queens hibernate and survive the winter in a solitary location ; the remainder of the colony dies out.
hibernate | hibernation		winter	hibernate			Insects , like the ladybug , hibernate during the harsh winter months.
hibernate | hibernation		winter	hibernate			Infected mosquitoes , which routinely hibernate over winter , could emerge this spring and continue to spread the virus.
hibernate | hibernation			hibernate	survive		The beetles hibernate as adults , usually in wall voids ( they can not survive long in the heated rooms of a house.
hibernate | hibernation		winter	hibernate	survive		The buffer has reduced the population of weevils that might hibernate , survive the winter and migrate.
hibernate | hibernation	animals		Hibernating			Hibernating animals essentially reduce all their metabolic activitiesblooded animals.
hibernate | hibernation			hibernate	survive		They therefore need to be able to hibernate or migrate to a warmer climate to survive.
hibernate | hibernation		winter	hibernate	survive		Bees hibernate or `` overwinter '' , basically to survive the cold winter weather.
hibernate | hibernation		winter	hibernate	survive		Most frogs hibernate in the mud below the ice , though some survive the winter in their tadpole stage.
hibernate | hibernation		winter	hibernate	survive		In our cold winter climate , snakes must find a sheltered area or underground den in which to hibernate or they wo n't survive.
hibernate | hibernation		winter	hibernate			The big brown bat is themigrate south , then hibernate for part of the winter there.
hibernate | hibernation		winter	hibernates			Many believe that the bear hibernates during the whole winter and subsists byabout sleeping and waking patterns in humans.
hibernate | hibernation		winter	hibernate			Sometimes adults hibernate in the winter in northern Florida , but all stages are present year-round in most of the state.
hibernate | hibernation		winter	hibernate			Grey squirrels do not hibernate and in winter are most active around midday , perhaps to take advantage of the warmest temperatures.
hibernate | hibernation		winter	hibernate			According to local Fish and Game officials , many black bears hibernate on Bald Mountain each winter , perhaps as many as.
hibernate | hibernation		winter	hibernate			Mature snails hibernate in the topsoil during winter.
hibernate | hibernation		winter	hibernate			Bats are hibernators and usually enter caves , mines , buildings and even sewers in the fall to hibernate over winter.
hibernate | hibernation		winter	hibernate			Opinion : Bah Humbug Bears hibernate all winter long , snug and safe from the outside world.
hibernate | hibernation		winter	hibernate			Only pregnant females really hibernate in the winter.
hibernate | hibernation		winter	hibernate			They hibernate during the winter and mate immediately thereafter.
hibernate | hibernation		winter	hibernate			Sailboats , moored tightly for the season , hibernate like recumbent white bears to escape winter 's grasp.
hibernate | hibernation		winter	hibernate			You do n't have to let them hibernate for the whole winter.
hibernate | hibernation		winter	hibernate			Bats hibernate in the winter.
hibernate | hibernation		winter	hibernate			Box turtles kept indoors and warm during the winter may not hibernate , but may reduce their food intake for a short period.
hibernate | hibernation		winter	hibernate			But many people hibernate in the winter and feel it 's time to get in shape only when the snow melts and the weather is warmer.
hibernate | hibernation		winter	hibernate			In the winter , they hibernate.
hibernate | hibernation		winter	hibernate			Hedgehogs also hibernate which means they sleep through the winter months , like tortoises.
hibernate | hibernation		winter	hibernate			Temperate bats hibernate in caves or other secluded places in winter ; others migrate seasonally to warmer climates.
hibernate | hibernation		winter	hibernate			Ferrets do not hibernate , but in winter , the amount of time they are active and the distances they travel decrease substantially.
hibernate | hibernation		winter	hibernate			They remain inactive during the summer and then hibernate through the winter.
hibernate | hibernation		winter	hibernate			They hibernate during the cold winter months.
hibernate | hibernation		winter	hibernate			Birds such as woodpeckers and chickadees do n't hibernate but remain throughout the winter.
hibernate | hibernation		winter	hibernate			In winter garter snakes hibernate under wooden stumps or rocks.
hibernate | hibernation		winter	hibernate			In winter , these bats hibernate in small clusters of five or six bats.
hibernate | hibernation		winter	hibernate			The hatchlings do not hibernate during the first winter.
hibernate | hibernation		winter	hibernate			They store fat in their tails and although they become less active in the winter , they do not hibernate.
hibernate | hibernation		winter	hibernate			Many kinds of sciurids hibernate during the cold winter months.
hibernate | hibernation		winter	hibernate			Both hibernate in the winter months , waking during warmer days to look for food.
hibernate | hibernation		winter	hibernate			The Arctic Fox does not hibernate in winter.
hibernate | hibernation		winter	hibernate			Some bats hibernate over winter.
hibernate | hibernation		winter	hibernate			Many rodents hibernate over winter.
hibernate | hibernation		winter	hibernate			The white-tailed deer does n't hibernate but has other ways of surviving the winter.
hibernate | hibernation		winter	hibernate			Adult Red Admirals will hibernate throughout the winter months.
hibernate | hibernation	animals	winter	hibernate			When it is time for hibernation , these animals find a hole in a barn or tree to hibernate in for the winter.
hibernate | hibernation		winter	hibernate			They hibernate during the winter , and fill up on food in the summer months.
hibernate | hibernation		winter	hibernate			Since weasels do not hibernate they hunt throughout the winter.
hibernate | hibernation		winter	hibernate			In the fall the insects congregate to find a warm , cozy spot where they will collectively hibernate in the winter.
hibernate | hibernation		winter	hibernate			Ladybirds may be found at any time of the year but , in temperate regions , they usually hibernate through the winter as adults.
hibernate | hibernation		winter	hibernate			Beavers do not hibernate so their fur gets very thick in the winter to keep them warm.
hibernate | hibernation		winter	hibernate			Reptiles easily go into dormancy during warm months or hibernate in winter surviving on stored fat.
hibernate | hibernation		winter	hibernate			Terrapins and many other turtles hibernate each winter.
hibernate | hibernation		winter	hibernate			They hibernate through the winter in caves and abandoned mines in the Ozarks.
hibernate | hibernation		winter	hibernate			This is where they hibernate for the winter.
hibernate | hibernation		winter	hibernate			Bats hibernate in the winter due to lack of food.
hibernate | hibernation		winter	hibernate			Return to index Self Face Facts Oily and acne-prone skin erupts in the summer but problems hibernate during the cool winter months.
hibernate | hibernation		winter	hibernate			This longer life cycle requires that most hibernate in the lakes during the winter months.
hibernate | hibernation		winter	hibernate			Migrations and Availability : Most of the Darner species live longer than a year and hibernate in deeper water during the winter.
hibernate | hibernation		winter	hibernate			Ferrets do not hibernate and during late fall , winter , and spring they are usually found singly.
hibernate | hibernation		winter	hibernate			They are like bears , because they hibernate in the winter.
hibernate | hibernation		winter	hibernate			Chipmunk : Although we do n't see them in the winter , chipmunks do n't really hibernate.
hibernate | hibernation		winter	hibernate			Otherspecies of bats that are non-migratory that live in the temperateregions will hibernate over winter.
hibernate | hibernation		winter	hibernate			Many bats hibernate or migrate during the winter because of low temperatures and a poor food supply.
hibernate | hibernation		winter	hibernate			Brown bats live in buildings or caves , and some migrate before they hibernate in winter.
hibernate | hibernation		winter	hibernate			Some silver-haired bats hibernate in winter , but most migrate south.
hibernate | hibernation		winter	hibernate			Hik speculates that the pikas are particularly susceptible to warming because they do n't hibernate through the winter.
hibernate | hibernation		winter	hibernate			They do not hibernate , but will be inactive for short periods of time when the winter weather is extremely harsh.
hibernate | hibernation		winter	hibernate			They do not hibernate through the winter.
hibernate | hibernation		winter	hibernate			Many bears from in cold climates hibernate over winter in caves or dens.
hibernate | hibernation		winter	hibernate			( They also hibernate in winter to avoid the cold season.
hibernate | hibernation		winter	hibernate			Amphibians that live in cool areas hibernate through the winter.
hibernate | hibernation		winter	hibernate			They do not hibernate during the winter but live in relative comfort in their well constructed houses or in bank dens.
hibernate | hibernation		winter	hibernate			All of the world 's 14 marmot species build elaborate underground burrows , hibernate during winter , and feed on grasses and flowers.
hibernate | hibernation		winter	hibernate			Like most reptiles , they hibernate during winter.
hibernate | hibernation		winter	hibernate			This protects that plant and lets it hibernate during the winter months.
hibernate | hibernation		winter	hibernate			- Oklahoma bats either hibernate in winter or migrate to warmer areas.
hibernate | hibernation		winter	hibernate			Those that hibernate build up a fat reserve to sustain them through the winter.
hibernate | hibernation		winter	hibernate			On your right you see two dark caves where the off-white polar bears hibernate in the winter.
hibernate | hibernation		winter	hibernate			During the winter months some creatures hibernate in the bottom mud.
hibernate | hibernation		winter	hibernate			Toads in general hibernate through the winter months.
hibernate | hibernation		winter	hibernate			Shrews do not hibernate , but they do become less active in winter.
hibernate | hibernation		winter	hibernate			In Australia , summer adults live about 4 weeks , and autumn adults hibernate through the winter.
hibernate | hibernation		winter	hibernate			Adults of the winter form hibernate ; some staying in the north , many migrating to the south.
hibernate | hibernation		winter	hibernate			While Easterners hibernate in the winter , Las Vegans try to seal themselves off during the torrid days of summer.
hibernate | hibernation		winter	hibernate			Following the final plucking in October , the tea plants hibernate during the winter months.
hibernate | hibernation		winter	hibernate			They live mostly on land , are active at night , and hibernate in burrows during the winter.
hibernate | hibernation		winter	hibernate			Adult mites hibernate during the winter and begin laying eggs in the warm weather of spring and summer.
hibernate | hibernation		winter	hibernate			Bats in Britain hibernate during winter when insects are scarce.
hibernate | hibernation		winter	hibernate			Adders hibernate through the winter and come out in spring to bask in the sunshine.
hibernate | hibernation		winter	hibernate			The drones then die whilst the new pregnant queens hibernate through the winter.
hibernate | hibernation		winter	hibernate			They hibernate in oyamel fir trees and , with increased cutting of these trees , monarchs have no place to spend the winter.
hibernate | hibernation		winter	hibernate			Bats hibernate during the winter and are active during the Spring , Summer and very early Fall.
hibernate | hibernation		winter	hibernate			Some bats hibernate in buildings during the winter months.
hibernate | hibernation		winter	hibernate			Of course , one might well argue that bears are supposed to hibernate in winter.
hibernate | hibernation		winter	hibernate			In winter , big brown bats hibernate singly or in groups of up to 100 in caves , abandoned mines , and buildings.
hibernate | hibernation		winter	hibernate			In winter , little brown bats hibernate in caves and mines.
hibernate | hibernation		winter	hibernate			In winter , temperate bats hibernate in caves.
hibernate | hibernation		winter	hibernate			During the winter months they hibernate in caves or mines , singly or in small groups.
hibernate | hibernation		winter	hibernate			When winter comes black bears hibernate in a den.
hibernate | hibernation		winter	hibernate			The toads were not visible now because they hibernate in winter , but they are very poisonous throughout their entire life cycle.
hibernate | hibernation	animals	winter	hibernate			As far as animals , Rick said we would not see any reptiles because they hibernate during the winter.
hibernate | hibernation		winter	hibernate			Spelunkers , and even biologist disturbing Indiana bats while they hibernate in the winter have been found to decrease the population.
hibernate | hibernation		winter	hibernate			Woodchucks hibernate during winter.
hibernate | hibernation		winter	hibernate			During the winter months , groups of timber rattlesnakes hibernate together underground in dens in rocky ledges.
hibernate | hibernation		winter	hibernate			Both grizzly and black bears hibernate during the winter , but are not considered true hibernators.
hibernate | hibernation		winter	hibernate			Do n't expect to see bears in either park ( or anywhere else , for that matter ) , as they hibernate throughout the winter.
hibernate | hibernation		winter	hibernate			In the cold of winter , they hibernate under logs and stones on land.
hibernate | hibernation		winter	hibernate			Would rank higher , but too many Seattlites hibernate during winter ; then spend summer hiking.
hibernate | hibernation		winter	hibernate			Included are a few ideas to shuffle your training around so all of you hard core , devoted trainers do not hibernate over winter.
hibernate | hibernation		winter	hibernate			Skunks do not hibernate but generally remain inactive during winter , surviving on their fat stores.
hibernate | hibernation		winter	hibernate			Although they are less active during the winter , they do not hibernate.
hibernate | hibernation		winter	hibernate			In winter , 50 to 100 ladybugs hibernate together.
hibernate | hibernation		winter	hibernate			Dormant spraying controls insects that hibernate during the winter and fungal diseases such as peach leaf curl.
hibernate | hibernation		winter	hibernate			Both the Chipmunk and Ground Squirrel hibernate during most of the winter but they are laying away a food store just the same.
hibernate | hibernation		winter	hibernate			In cold weather they will dig down into the mud and hibernate ( sleep very deeply ) through the winter.
hibernate | hibernation		winter	hibernate			Most of the species burrow in the earth , and many of those of cold climates hibernate in winter.
hibernate | hibernation		winter	hibernate			Adult toads like to burrow in soft sand where they hide in daytime and hibernate in winter.
hibernate | hibernation		winter	hibernate			Annotation : The bears get ready to hibernate for the winter.
hibernate | hibernation		winter	hibernate			If the bear ca n't collect sufficient fat to last winter , it does n't hibernate , and search for food all winter.
hibernate | hibernation		Winter	hibernate			Grizzlies and their cousins the Brown Bears are supposed to hibernate over Winter.
hibernate | hibernation		winter	hibernate			They hibernate in winter in ground burrows.
hibernate | hibernation		winter	hibernate			These solitary mammals hibernate ( sleep through winter ) in burrows.
hibernate | hibernation		winter	hibernate			They will hibernate in deep pools for the winter , and can sometimes be seen on the surface mud under the water.
hibernate | hibernation		winter	Hibernate			Hibernate means to spend winter in close quarters , in a dormant condition ; literally from the Latin , to spend the winter.
hibernate | hibernation		winter	hibernate			Beavers do not hibernate over winter , but they will stay in their lodge , where they have stored enough food to last until spring.
hibernate | hibernation		winter	hibernate			In the North , black bears hibernate when winter comes , but when the cubs are born , their mothers care for them and nurse them.
hibernate | hibernation		winter	hibernate			Bhavior : Bears hibernate during the winter , usually digging their own dens with their claws.
hibernate | hibernation		winter	hibernate			In a place like Chicago , we basically hibernate all winter.
hibernate | hibernation		winter	hibernate			These snails are known to hibernate during winter , in cold temperature climates.
hibernate | hibernation		winter	hibernate			They hibernate in the winter months by burrowing deeply in to loose soils.
hibernate | hibernation		winter	hibernate			They were actually designed for butterflies to hibernate during the winter months.
hibernate | hibernation		winter	hibernate			Woodchucks usually hibernate all winter , although during periods of mild weather , some individuals may awaken.
hibernate | hibernation		winter	hibernate			They hibernate over the winter , but can pop up in suitably warm pools of melted snow.
hibernate | hibernation		winter	hibernate			Some bats ( like the brown bat ) hibernate during the cold of winter , sleeping very deeply until warm weather arrives.
hibernate | hibernation		winter	hibernate			In winter anurans hibernate in soft mud in lake bottoms or under rotting logs and stones in moist habitats.
hibernate | hibernation		winter	hibernate			They all hibernate ` inside ` in the winter.
hibernate | hibernation		winter	hibernate			They need soft muddy bottoms to hibernate in through the winter.
hibernate | hibernation		winter	hibernate			Many crawl under shingles and gain access to the inner wall spaces where they hibernate during the winter.
hibernate | hibernation		winter	hibernate			Although they do not hibernate , during the lean winter months they may become temporarily dormant.
hibernate | hibernation		winter	hibernate			In the winter they hibernate under tree roots and leaves.
hibernate | hibernation		winter	hibernate			For example , turtles do not hibernate but spend the winter in `` torpor.
hibernate | hibernation		winter	hibernate			And like groundhogs , they would hibernate in that during the winter.
hibernate | hibernation		winter	hibernate			During the winter when food is scarce , some rodents hibernate.
hibernate | hibernation		winter	hibernate			Pikas do not hibernate , and their survival during the winter is dependent on the success of their haying season.
hibernate | hibernation		winter	hibernate			They hibernate as adults , and during the winter the yellow border becomes white.
hibernate | hibernation		winter	hibernate			Voles do not hibernate and are active throughout the winter.
hibernate | hibernation		winter	hibernate			They do not hibernate but are active all winter , mostly at night , ceaselessly searching for food.
hibernate | hibernation		winter	hibernate			Both turtles and frogs must have some oxygen when they hibernate for the winter under the ice.
hibernate | hibernation		winter	hibernate			In winter , most of them hibernate in caves , hanging head-down from the ceilings and walls in clusters of thousands.
hibernate | hibernation		winter	hibernate			Mature snails hibernate in topsoil during winter.
hibernate | hibernation		winter	hibernate			The adults hibernate throughout the cold winter months in the snowgum woodlands on the edge of the sphagnum bogs.
hibernate | hibernation		winter	hibernate			Ferrets do not hibernate , but in winter , the distances traveled and the amount of time they are active decrease substantially.
hibernate | hibernation		winter	hibernate			False Black bears in some areas do not hibernate all winter.
hibernate | hibernation		winter	hibernate			The bears in the region do not hibernate all winter , but they do sleep away the harshest part of winter.
hibernate | hibernation		winter	hibernate			In contrast , arctic ground squirrels and grizzly bears hibernate during most of the winter , foregoing the need to feed.
hibernate | hibernation		winter	hibernate			Other species of bats that are non-migratory that live in thetemperate regions will hibernate over winter.
hibernate | hibernation		winter	hibernate			Mammals show adaptations to an arboreal life ; a few hibernate during the winter months.
hibernate | hibernation		winter	hibernate			Grizzlies hibernate in dens during the winter.
hibernate | hibernation		winter	hibernate			In winter , they hibernate underwater in mud.
hibernate | hibernation		winter	hibernate			They usually hibernate in caves in winter.
hibernate | hibernation		winter	hibernate			Some bats hibernate in Idaho during winter whereas others migrate to warmers regions.
hibernate | hibernation		winter	hibernate			Young adult bees hibernate in the tunnels during the winter.
hibernate | hibernation		winter	hibernate			Big brown bats hibernate during the winter months , often in different locations than their summer roosts.
hibernate | hibernation		winter	hibernate			Like other reptiles , box turtles must hibernate during cold , winter weather.
hibernate | hibernation		winter	hibernate			In Montana , chipmunks hibernate during the winter , but in warmer places they are active throughout the winter.
hibernate | hibernation		winter	hibernate			In many areas the turtles hibernate during the winter months.
hibernate | hibernation		winter	hibernates			Many believe that the bear hibernates during the whole winter and subsists bymajor deity among the ancient Greeks.
hibernate | hibernation		winter	hibernate			Those Common Treefrogs found further north hibernate either singly or in small groups in winter shelters.
hibernate | hibernation		winter	hibernate			The muskrat does not hibernate like some rodents , but is pretty active all winter.
hibernate | hibernation		winter	hibernate			They hibernate or sleep all winter.
hibernate | hibernation		winter	hibernate			Many uninformed people believe moles `` hibernate '' in the winter.
hibernate | hibernation		winter	hibernate			They do n't hibernate in the winter.
hibernate | hibernation		winter	hibernate			This history lingers today in the form of souvenir vendors who , lucky for me , mostly hibernate during the winter.
hibernate | hibernation		winter	hibernate			Depending on the climate , the pupae may hatch a few weeks later or hibernate through the winter and emerge in spring.
hibernate | hibernation		winter	hibernate			Biology-Natural History : Bog turtles are active from spring to fall , and hibernate during the winter.
hibernate | hibernation		winter	hibernate			In winter they hibernate deep in old burrows or in rotten logs away from the frost.
hibernate | hibernation		Winter	hibernate			Until the end of Red , when the Hugmups depart to hibernate for the Winter.
hibernate | hibernation		winter	hibernate			They pupate into adult bees while still sealed in the hole and hibernate over the winter.
hibernate | hibernation		winter	hibernate			All investigated species have been found to hibernate for at least part of the winter.
hibernate | hibernation		winter	hibernate			Some snakes hibernate in dens during the winter , sometimes under houses.
